devicename,kernelname,samples,channels,elements,beams,integration,precision,reads,writes,avg_time,min_time,max_time,avg_throughput,min_throughput,max_throughput,avg_bandwidth,min_bandwidth,max_bandwidth,percentage_avg_bandwidth,percentage_min_bandwidth,percentage_max_bandwidth,input_avg_bandwidth,input_min_bandwidth,input_max_bandwidth,output_avg_bandwidth,output_min_bandwidth,output_max_bandwidth
GeForce RTX 2080 Ti,StokesI,4096,32,128,288,1,half,143654912,75497472,22.5525,22.4704,22.9916,5142.28,5043.77,5160.76,9.71802,9.53187,9.75295,3.1552,3.09476,3.16654,5.95171,5.8377,5.9731,3.34784,3.2837,3.35987
GeForce RTX 2080 Ti,StokesI,4096,32,128,320,1,half,144703488,83886080,25.0506,24.9616,25.5292,5143.87,5047.13,5161.89,9.12568,8.95405,9.15765,2.96288,2.90716,2.97326,5.3582,5.25742,5.37697,3.34887,3.28589,3.36061
GeForce RTX 2080 Ti,StokesI,4096,32,128,352,1,half,145752064,92274688,27.5412,27.456,28.0804,5146.51,5047.44,5162.23,8.643,8.47662,8.6694,2.80617,2.75215,2.81474,4.87359,4.77977,4.88847,3.35059,3.28609,3.36082
GeForce RTX 2080 Ti,StokesI,4096,32,128,384,1,half,146800640,100663296,30.0259,29.9507,30.6395,5149.75,5046.39,5162.45,8.24205,8.07663,8.26238,2.67599,2.62228,2.68259,4.47027,4.38054,4.48129,3.3527,3.28541,3.36097
GeForce RTX 2080 Ti,StokesI,4096,32,128,416,1,half,147849216,109051904,32.5278,32.4458,33.1992,5149.79,5045.42,5162.57,7.89825,7.73818,7.91785,2.56437,2.5124,2.57073,4.12643,4.0428,4.13667,3.35273,3.28478,3.36105
GeForce RTX 2080 Ti,StokesI,4096,32,128,448,1,half,148897792,117440512,35.024,34.9368,35.7348,5150.66,5047.98,5163.29,7.60479,7.4532,7.62344,2.46909,2.41987,2.47514,3.83233,3.75594,3.84173,3.35329,3.28645,3.36152
GeForce RTX 2080 Ti,StokesI,4096,32,128,480,1,half,149946368,125829120,37.5242,37.4314,38.2777,5150.85,5049.24,5163.41,7.34958,7.20459,7.3675,2.38623,2.33915,2.39205,3.57698,3.50642,3.5857,3.35342,3.28727,3.3616
GeForce RTX 2080 Ti,StokesI,4096,32,128,512,1,half,150994944,134217728,40.0276,39.9315,40.8382,5150.63,5048.17,5162.81,7.1257,6.98396,7.14256,2.31354,2.26752,2.31901,3.35327,3.28657,3.3612,3.35327,3.28657,3.3612
GeForce RTX 2080 Ti,StokesI,4096,32,128,544,1,half,152043520,142606336,42.3714,42.285,43.2837,5169.78,5060.64,5180.16,6.95422,6.80741,6.96818,2.25786,2.2102,2.2624,3.16776,3.10088,3.17412,3.36574,3.29469,3.3725
GeForce RTX 2080 Ti,StokesI,4096,32,128,576,1,half,153092096,150994944,45.0149,44.916,45.92,5152.43,5050.71,5163.6,6.75549,6.62211,6.77013,2.19334,2.15004,2.19809,2.98173,2.92286,2.98819,3.35445,3.28822,3.36172
GeForce RTX 2080 Ti,StokesI,4096,32,128,608,1,half,154140672,159383552,47.4941,47.4159,48.4873,5154.73,5049.01,5163.1,6.60149,6.46611,6.61221,2.14334,2.09939,2.14682,2.82606,2.7681,2.83065,3.35594,3.28712,3.36139
GeForce RTX 2080 Ti,StokesI,4096,32,128,640,1,half,155189248,167772160,50.0085,49.9112,51.0308,5153.23,5049.86,5163.13,6.45832,6.32876,6.47072,2.09686,2.05479,2.10088,2.68398,2.63013,2.68913,3.35497,3.28767,3.36142
GeForce RTX 2080 Ti,StokesI,4096,32,128,672,1,half,156237824,176160768,52.4799,52.4076,53.5764,5156.06,5050.41,5163.05,6.33398,6.20419,6.34257,2.05649,2.01435,2.05928,2.55757,2.50516,2.56104,3.35681,3.28803,3.36136
GeForce RTX 2080 Ti,StokesI,4096,32,128,704,1,half,157286400,184549376,55.045,54.8955,56.1126,5149.92,5051.77,5163.78,6.21032,6.09196,6.22703,2.01634,1.97791,2.02176,2.43841,2.39194,2.44497,3.35281,3.28891,3.36183
GeForce RTX 2080 Ti,StokesI,4096,32,128,736,1,half,158334976,192937984,57.4332,57.3608,58.636,5160.07,5054.11,5166.47,6.11634,5.99074,6.12392,1.98582,1.94505,1.98828,2.33699,2.289,2.33988,3.35942,3.29044,3.36358
GeForce RTX 2080 Ti,StokesI,4096,32,128,768,1,half,159383552,201326592,59.9671,59.8929,61.2086,5156.91,5052.19,5163.18,6.01527,5.89313,6.02259,1.95301,1.91335,1.95539,2.23824,2.19279,2.24096,3.35736,3.28919,3.36145
GeForce RTX 2080 Ti,StokesI,4096,32,128,800,1,half,160432128,209715200,62.463,62.3826,63.7858,5157.13,5050.07,5163.66,5.926,5.80297,5.9335,1.92403,1.88408,1.92646,2.14881,2.10419,2.15153,3.35751,3.2878,3.36176
GeForce RTX 2080 Ti,StokesI,4096,32,128,832,1,half,161480704,218103808,65.0261,64.8792,66.3319,5152.08,5050.47,5163.56,5.83763,5.7225,5.85064,1.89533,1.85795,1.89956,2.06413,2.02343,2.06873,3.35422,3.28807,3.36169
GeForce RTX 2080 Ti,StokesI,4096,32,128,864,1,half,162529280,226492416,67.4609,67.3763,68.8797,5157.07,5050.72,5163.42,5.76676,5.64784,5.77386,1.87232,1.83371,1.87463,1.98961,1.94858,1.99206,3.35747,3.28823,3.3616
GeForce RTX 2080 Ti,StokesI,4096,32,128,896,1,half,163577856,234881024,69.9608,69.8735,71.4245,5156.96,5051.17,5163.29,5.69558,5.57874,5.70258,1.84922,1.81128,1.85149,1.91851,1.87915,1.92087,3.3574,3.28852,3.36152
GeForce RTX 2080 Ti,StokesI,4096,32,128,928,1,half,164626432,243269632,72.4594,72.3677,73.9841,5156.96,5050.57,5163.38,5.62943,5.51329,5.63644,1.82774,1.79003,1.83001,1.85236,1.81414,1.85466,3.3574,3.28813,3.36158
GeForce RTX 2080 Ti,StokesI,4096,32,128,960,1,half,165675008,251658240,74.9625,74.8679,76.5291,5156.65,5050.98,5163.05,5.56735,5.45326,5.57426,1.80758,1.77054,1.80982,1.7905,1.75381,1.79273,3.3572,3.2884,3.36136
GeForce RTX 2080 Ti,StokesI,4096,32,128,992,1,half,166723584,260046848,77.4623,77.3632,79.1086,5156.59,5049.16,5163.08,5.50952,5.39474,5.51646,1.78881,1.75154,1.79106,1.73272,1.69663,1.7349,3.35715,3.28721,3.36138
GeForce RTX 2080 Ti,StokesI,4096,32,128,1024,1,half,167772160,268435456,79.9604,79.8612,81.6235,5156.63,5051.45,5162.92,5.45542,5.34415,5.46207,1.77124,1.73511,1.7734,1.67859,1.64435,1.68064,3.35718,3.2887,3.36128
GeForce RTX 2080 Ti,StokesI,4096,32,256,32,1,half,270532608,8388608,5.04437,4.98378,5.10195,5109.1,5050.97,5170.74,55.2987,54.6695,55.9658,17.9541,17.7498,18.1707,53.2198,52.6143,53.8619,1.66312,1.6442,1.68318
GeForce RTX 2080 Ti,StokesI,4096,32,256,64,1,half,272629760,16777216,9.89038,9.81078,10.0798,5211.78,5113.17,5253.36,29.2654,28.7116,29.4989,9.50174,9.32196,9.57755,27.1447,26.6311,27.3613,1.69654,1.66444,1.71008
GeForce RTX 2080 Ti,StokesI,4096,32,256,96,1,half,274726912,25165824,14.782,14.718,15.0325,5230.29,5142.8,5252.71,20.2889,19.9496,20.3759,6.58732,6.47713,6.61555,18.1607,17.857,18.2386,1.70257,1.67409,1.70987
GeForce RTX 2080 Ti,StokesI,4096,32,256,128,1,half,276824064,33554432,19.627,19.5561,20.0284,5252.26,5146.65,5270.95,15.8149,15.4969,15.8712,5.13472,5.03146,5.15298,13.6778,13.4027,13.7264,1.70972,1.67534,1.7158
GeForce RTX 2080 Ti,StokesI,4096,32,256,160,1,half,278921216,41943040,24.5538,24.4709,25.0154,5247.92,5150.78,5265.39,13.0686,12.8267,13.1121,4.24304,4.1645,4.25716,10.9332,10.7308,10.9696,1.70831,1.67669,1.71399
GeForce RTX 2080 Ti,StokesI,4096,32,256,192,1,half,281018368,50331648,29.4022,29.334,29.9977,5258.97,5154.36,5270.97,11.27,11.0459,11.2958,3.65911,3.58632,3.66745,9.13016,8.94855,9.151,1.71191,1.67785,1.71581
GeForce RTX 2080 Ti,StokesI,4096,32,256,224,1,half,283115520,58720256,34.2809,34.1946,34.9957,5262.31,5154.6,5275.36,9.97206,9.76794,9.99679,3.23768,3.17141,3.24571,7.83082,7.67053,7.85024,1.71299,1.67793,1.71724
GeForce RTX 2080 Ti,StokesI,4096,32,256,256,1,half,285212672,67108864,39.1785,39.0854,39.9699,5262.26,5157.85,5274.56,8.99312,8.81468,9.01414,2.91984,2.86191,2.92667,6.8519,6.71595,6.86791,1.71298,1.67899,1.71698
GeForce RTX 2080 Ti,StokesI,4096,32,256,288,1,half,287309824,75497472,44.0511,43.9624,44.9581,5265.15,5158.76,5275.6,8.23632,8.0699,8.25267,2.67413,2.6201,2.67944,6.09393,5.97079,6.10602,1.71392,1.67928,1.71732
GeForce RTX 2080 Ti,StokesI,4096,32,256,320,1,half,289406976,83886080,48.9138,48.8339,49.9461,5268.54,5159.52,5277.03,7.63184,7.47392,7.64413,2.47787,2.4266,2.48186,5.48807,5.3745,5.49691,1.71502,1.67953,1.71778
GeForce RTX 2080 Ti,StokesI,4096,32,256,352,1,half,291504128,92274688,53.7931,53.7236,54.9255,5269.72,5160.95,5276.41,7.13451,6.98726,7.14357,2.3164,2.26859,2.31934,4.99026,4.88726,4.9966,1.7154,1.68,1.71758
GeForce RTX 2080 Ti,StokesI,4096,32,256,384,1,half,293601280,100663296,58.6548,58.5806,59.9037,5272.29,5162.25,5278.84,6.72194,6.58164,6.73029,2.18245,2.1369,2.18516,4.57664,4.48112,4.58232,1.71624,1.68042,1.71837
GeForce RTX 2080 Ti,StokesI,4096,32,256,416,1,half,295698432,109051904,63.5555,63.4724,64.8995,5271.22,5161.95,5278.01,6.3686,6.23658,6.3768,2.06773,2.02486,2.07039,4.22373,4.13617,4.22917,1.71589,1.68032,1.7181
GeForce RTX 2080 Ti,StokesI,4096,32,256,448,1,half,297795584,117440512,68.4302,68.3503,69.874,5272.32,5163.25,5278.36,6.06817,5.94264,6.07512,1.97018,1.92943,1.97244,3.92285,3.8417,3.92735,1.71625,1.68075,1.71821
GeForce RTX 2080 Ti,StokesI,4096,32,256,480,1,half,299892736,125829120,73.3134,73.2173,74.8612,5272.65,5163.52,5279.45,5.80701,5.68682,5.8145,1.88539,1.84637,1.88782,3.66156,3.58578,3.66629,1.71636,1.68083,1.71857
GeForce RTX 2080 Ti,StokesI,4096,32,256,512,1,half,301989888,134217728,78.2074,78.1078,79.8371,5272.21,5164.48,5278.82,5.5777,5.46372,5.58468,1.81094,1.77394,1.81321,3.43243,3.36229,3.43673,1.71622,1.68115,1.71836
GeForce RTX 2080 Ti,StokesI,4096,32,256,544,1,half,304087040,142606336,83.0527,82.9534,84.8,5274.92,5166.12,5281.12,5.37856,5.26761,5.38487,1.74628,1.71026,1.74833,3.23218,3.16551,3.23598,1.7171,1.68168,1.71911
GeForce RTX 2080 Ti,StokesI,4096,32,256,576,1,half,306184192,150994944,87.9714,87.8581,89.8203,5272.93,5164.27,5279.61,5.19703,5.08993,5.20361,1.68735,1.65257,1.68948,3.05147,2.98858,3.05533,1.71645,1.68108,1.71862
GeForce RTX 2080 Ti,StokesI,4096,32,256,608,1,half,308281344,159383552,92.8522,92.7416,94.8018,5273.3,5164.74,5279.47,5.03677,4.93308,5.04266,1.63532,1.60165,1.63723,2.89106,2.83155,2.89444,1.71657,1.68123,1.71858
GeForce RTX 2080 Ti,StokesI,4096,32,256,640,1,half,310378496,167772160,97.7376,97.6105,99.7781,5273.38,5165.42,5280.13,4.8923,4.79214,4.89856,1.58841,1.55589,1.59044,2.74655,2.69032,2.75007,1.7166,1.68145,1.71879
GeForce RTX 2080 Ti,StokesI,4096,32,256,672,1,half,312475648,176160768,102.624,102.5,104.765,5273.4,5165.51,5279.67,4.76153,4.66411,4.76718,1.54595,1.51432,1.54779,2.61578,2.56226,2.61888,1.7166,1.68148,1.71864
GeForce RTX 2080 Ti,StokesI,4096,32,256,704,1,half,314572800,184549376,107.489,107.363,109.74,5274.49,5166.17,5280.55,4.64359,4.54822,4.64892,1.50766,1.4767,1.50939,2.49739,2.4461,2.50026,1.71696,1.68169,1.71893
GeForce RTX 2080 Ti,StokesI,4096,32,256,736,1,half,316669952,192937984,112.381,112.239,114.708,5274.21,5167.06,5280.73,4.53476,4.44264,4.54037,1.47233,1.44242,1.47415,2.38868,2.34016,2.39164,1.71687,1.68199,1.71899
GeForce RTX 2080 Ti,StokesI,4096,32,256,768,1,half,318767104,201326592,117.271,117.13,119.73,5274.04,5165.59,5280.25,4.43509,4.34389,4.44032,1.43996,1.41035,1.44166,2.28908,2.24201,2.29178,1.71681,1.68151,1.71883
GeForce RTX 2080 Ti,StokesI,4096,32,256,800,1,half,320864256,209715200,122.148,122.001,124.718,5274.44,5165.61,5280.67,4.34386,4.25423,4.34899,1.41034,1.38124,1.41201,2.19768,2.15234,2.20028,1.71694,1.68151,1.71897
GeForce RTX 2080 Ti,StokesI,4096,32,256,832,1,half,322961408,218103808,127.024,126.9,129.278,5274.79,5182.76,5279.87,4.25962,4.18529,4.26372,1.38299,1.35886,1.38432,2.1133,2.07643,2.11533,1.71705,1.6871,1.71871
GeForce RTX 2080 Ti,StokesI,4096,32,256,864,1,half,325058560,226492416,131.955,131.777,134.406,5273.01,5176.76,5280.03,4.17994,4.10363,4.1855,1.35712,1.33235,1.35893,2.03434,1.99721,2.03705,1.71648,1.68514,1.71876
GeForce RTX 2080 Ti,StokesI,4096,32,256,896,1,half,327155712,234881024,136.808,136.661,139.389,5274.29,5176.56,5279.9,4.10828,4.03215,4.11265,1.33386,1.30914,1.33527,1.96216,1.9258,1.96425,1.71689,1.68508,1.71872
GeForce RTX 2080 Ti,StokesI,4096,32,256,928,1,half,329252864,243269632,141.667,141.52,144.303,5275.3,5178.85,5280.71,4.04139,3.9675,4.04553,1.31214,1.28815,1.31348,1.89486,1.86022,1.89681,1.71722,1.68582,1.71898
GeForce RTX 2080 Ti,StokesI,4096,32,256,960,1,half,331350016,251658240,146.535,146.393,148.794,5275.9,5195.72,5280.96,3.97868,3.91822,3.98249,1.29178,1.27215,1.29302,1.83191,1.80407,1.83367,1.71741,1.69132,1.71906
GeForce RTX 2080 Ti,StokesI,4096,32,256,992,1,half,333447168,260046848,151.432,151.287,154.014,5275.49,5186.96,5280.47,3.91928,3.85351,3.92298,1.27249,1.25114,1.27369,1.77268,1.74293,1.77435,1.71728,1.68846,1.7189
GeForce RTX 2080 Ti,StokesI,4096,32,256,1024,1,half,335544320,268435456,156.311,156.155,158.946,5275.66,5188.14,5280.85,3.86401,3.79991,3.86781,1.25455,1.23374,1.25578,1.71734,1.68885,1.71903,1.71734,1.68885,1.71903
GeForce RTX 2080 Ti,StokesI,4096,32,512,32,1,half,541065216,8388608,9.91923,9.85802,10.0728,5196.36,5116.71,5228.19,55.3974,54.5483,55.7368,17.9862,17.7105,18.0963,54.1288,53.2991,54.4603,0.845762,0.832798,0.850943
GeForce RTX 2080 Ti,StokesI,4096,32,512,64,1,half,545259520,16777216,19.4712,19.3901,19.9196,5294.38,5174.76,5316.08,28.8675,28.2152,28.9858,9.37256,9.16079,9.41097,27.5749,26.9519,27.6879,0.861715,0.842246,0.865247
GeForce RTX 2080 Ti,StokesI,4096,32,512,96,1,half,549453824,25165824,29.1576,29.0894,29.7047,5303.07,5205.2,5315.3,19.7081,19.3444,19.7536,6.39874,6.28065,6.4135,18.4134,18.0736,18.4559,0.86313,0.8472,0.865121
GeForce RTX 2080 Ti,StokesI,4096,32,512,128,1,half,553648128,33554432,38.7546,38.6602,39.5681,5319.84,5210.22,5332.57,15.1525,14.8403,15.1888,4.91965,4.81828,4.93143,13.8537,13.5683,13.8869,0.865859,0.848017,0.867932
GeForce RTX 2080 Ti,StokesI,4096,32,512,160,1,half,557842432,41943040,48.4396,48.3637,49.4418,5320.11,5212.15,5328.33,12.3824,12.1311,12.4016,4.02026,3.93868,4.02648,11.0836,10.8586,11.1007,0.865903,0.848332,0.867241
GeForce RTX 2080 Ti,StokesI,4096,32,512,192,1,half,562036736,50331648,58.0541,57.9804,59.2916,5326.84,5215.54,5333.48,10.5485,10.3281,10.5616,3.42483,3.35328,3.4291,9.24798,9.05476,9.25952,0.866998,0.848884,0.86808
GeForce RTX 2080 Ti,StokesI,4096,32,512,224,1,half,566231040,58720256,67.7158,67.6136,69.1462,5327.94,5217.6,5335.87,9.22925,9.03811,9.24298,2.99651,2.93445,3.00097,7.92848,7.76428,7.94028,0.867178,0.849218,0.868468
GeForce RTX 2080 Ti,StokesI,4096,32,512,256,1,half,570425344,67108864,77.3574,77.2562,79.0135,5330.15,5218.31,5337.01,8.24161,8.06867,8.25221,2.67585,2.6197,2.67929,6.9403,6.79467,6.94923,0.867538,0.849334,0.868653
GeForce RTX 2080 Ti,StokesI,4096,32,512,288,1,half,574619648,75497472,87.0042,86.8963,88.8557,5331.55,5220.33,5338.05,7.47242,7.31655,7.48153,2.42611,2.3755,2.42907,6.17077,6.04205,6.1783,0.867765,0.849663,0.868823
GeForce RTX 2080 Ti,StokesI,4096,32,512,320,1,half,578813952,83886080,96.6714,96.5541,98.7006,5331.55,5221.81,5337.9,6.85534,6.71425,6.86351,2.22576,2.17995,2.22841,5.55369,5.43939,5.56031,0.867765,0.849905,0.868799
GeForce RTX 2080 Ti,StokesI,4096,32,512,352,1,half,583008256,92274688,106.329,106.202,108.578,5332.01,5221.45,5338.26,6.35101,6.21933,6.35846,2.06202,2.01926,2.06443,5.04925,4.94456,5.05517,0.867839,0.849846,0.868858
GeForce RTX 2080 Ti,StokesI,4096,32,512,384,1,half,587202560,100663296,115.973,115.831,118.353,5333.03,5225.71,5339.46,5.93137,5.81201,5.93853,1.92577,1.88702,1.92809,4.62936,4.5362,4.63495,0.868006,0.850538,0.869053
GeForce RTX 2080 Ti,StokesI,4096,32,512,416,1,half,591396864,109051904,125.616,125.49,127.86,5333.9,5240.2,5339.17,5.57618,5.47823,5.58169,1.81045,1.77865,1.81224,4.27396,4.19888,4.27818,0.868148,0.852898,0.869006
GeForce RTX 2080 Ti,StokesI,4096,32,512,448,1,half,595591168,117440512,135.261,135.109,137.865,5334.65,5233.76,5340.55,5.27163,5.17194,5.27747,1.71157,1.6792,1.71346,3.96923,3.89417,3.97363,0.868269,0.851849,0.869231
GeForce RTX 2080 Ti,StokesI,4096,32,512,480,1,half,599785472,125829120,144.888,144.747,147.391,5335.9,5245.17,5341.02,5.0082,4.92304,5.013,1.62604,1.59839,1.6276,3.70549,3.64248,3.70904,0.868474,0.853707,0.869306
GeForce RTX 2080 Ti,StokesI,4096,32,512,512,1,half,603979776,134217728,154.536,154.387,156.772,5336.26,5260.07,5341.33,4.77693,4.70872,4.78147,1.55095,1.52881,1.55242,3.47413,3.42453,3.47743,0.868532,0.856132,0.869358
GeForce RTX 2080 Ti,StokesI,4096,32,512,544,1,half,608174080,142606336,164.153,164.02,166.39,5337.6,5265.77,5341.88,4.57371,4.51216,4.57738,1.48497,1.46499,1.48616,3.27059,3.22657,3.27321,0.868749,0.857059,0.869447
GeForce RTX 2080 Ti,StokesI,4096,32,512,576,1,half,612368384,150994944,173.85,173.693,176.386,5336.35,5259.55,5341.1,4.39099,4.32779,4.39489,1.42565,1.40513,1.42691,3.08817,3.04372,3.09091,0.868547,0.856047,0.86932
GeForce RTX 2080 Ti,StokesI,4096,32,512,608,1,half,616562688,159383552,183.455,183.317,185.696,5337.87,5273.42,5341.87,4.22966,4.17858,4.23282,1.37327,1.35668,1.37429,2.92647,2.89113,2.92865,0.868795,0.858303,0.869444
GeForce RTX 2080 Ti,StokesI,4096,32,512,640,1,half,620756992,167772160,193.243,192.958,195.449,5334.25,5273.96,5342.05,4.08056,4.03444,4.08653,1.32486,1.30988,1.3268,2.77826,2.74686,2.78232,0.868205,0.858392,0.869475
GeForce RTX 2080 Ti,StokesI,4096,32,512,672,1,half,624951296,176160768,202.767,202.618,205.235,5337.86,5273.63,5341.73,3.95094,3.90339,3.9538,1.28277,1.26734,1.2837,2.64775,2.61589,2.64967,0.868793,0.858338,0.869422
GeForce RTX 2080 Ti,StokesI,4096,32,512,704,1,half,629145600,184549376,212.441,212.249,215.052,5337.38,5272.56,5342.17,3.83024,3.78372,3.83368,1.24358,1.22848,1.2447,2.52717,2.49648,2.52944,0.868714,0.858164,0.869494
GeForce RTX 2080 Ti,StokesI,4096,32,512,736,1,half,633339904,192937984,222.046,221.913,224.287,5338.62,5285.25,5341.78,3.72123,3.68403,3.72343,1.20819,1.19611,1.20891,2.41785,2.39368,2.41928,0.868916,0.860229,0.86943
GeForce RTX 2080 Ti,StokesI,4096,32,512,768,1,half,637534208,201326592,231.7,231.531,234.243,5338.63,5280.64,5342.48,3.62049,3.58116,3.6231,1.17548,1.16271,1.17633,2.31711,2.29194,2.31878,0.868917,0.859479,0.869544
GeForce RTX 2080 Ti,StokesI,4096,32,512,800,1,half,641728512,209715200,241.348,241.184,243.844,5338.76,5284.08,5342.35,3.52789,3.49176,3.53027,1.14542,1.13369,1.14619,2.22448,2.2017,2.22598,0.868938,0.86004,0.869524
GeForce RTX 2080 Ti,StokesI,4096,32,512,832,1,half,645922816,218103808,250.983,250.834,253.512,5339.15,5285.87,5342.29,3.44258,3.40823,3.44461,1.11772,1.10657,1.11838,2.13908,2.11773,2.14034,0.869002,0.86033,0.869514
GeForce RTX 2080 Ti,StokesI,4096,32,512,864,1,half,650117120,226492416,260.636,260.481,263.087,5339.16,5289.38,5342.31,3.36337,3.33201,3.36535,1.092,1.08182,1.09265,2.05986,2.04066,2.06108,0.869003,0.860902,0.869516
GeForce RTX 2080 Ti,StokesI,4096,32,512,896,1,half,654311424,234881024,270.252,270.104,272.443,5339.88,5296.92,5342.78,3.29024,3.26377,3.29203,1.06826,1.05967,1.06884,1.98656,1.97058,1.98764,0.869121,0.862129,0.869594
GeForce RTX 2080 Ti,StokesI,4096,32,512,928,1,half,658505728,243269632,279.898,279.727,282.438,5340,5291.95,5343.25,3.22182,3.19283,3.22377,1.04604,1.03663,1.04668,1.9181,1.90085,1.91927,0.869141,0.861321,0.869669
GeForce RTX 2080 Ti,StokesI,4096,32,512,960,1,half,662700032,251658240,289.545,289.392,291.896,5340.08,5297.06,5342.89,3.15793,3.13248,3.15959,1.0253,1.01704,1.02584,1.85419,1.83926,1.85517,0.869154,0.862151,0.869612
GeForce RTX 2080 Ti,StokesI,4096,32,512,992,1,half,666894336,260046848,299.223,299.049,301.794,5339.61,5294.09,5342.7,3.09784,3.07143,3.09963,1.00579,0.997218,1.00637,1.79423,1.77893,1.79526,0.869078,0.861669,0.86958
GeForce RTX 2080 Ti,StokesI,4096,32,512,1024,1,half,671088640,268435456,308.853,308.713,311.177,5340,5300.09,5342.39,3.04199,3.01926,3.04336,0.987659,0.980278,0.988103,1.73828,1.72529,1.73906,0.86914,0.862644,0.86953
GeForce RTX 2080 Ti,StokesI,4096,32,1024,32,1,half,1082130432,8388608,19.6565,19.5928,19.9938,5244.29,5155.57,5261.07,55.4816,54.543,55.6591,18.0135,17.7088,18.0711,54.628,53.7038,54.8028,0.426781,0.419561,0.428147
GeForce RTX 2080 Ti,StokesI,4096,32,1024,64,1,half,1090519040,16777216,38.651,38.5435,39.5756,5334.16,5209.23,5348.72,28.6503,27.9793,28.7285,9.30204,9.08417,9.32742,27.7821,27.1314,27.8579,0.434095,0.423928,0.43528
GeForce RTX 2080 Ti,StokesI,4096,32,1024,96,1,half,1098907648,25165824,57.898,57.8223,59.1044,5341.2,5232.05,5348.07,19.4152,19.0184,19.4401,6.30362,6.17481,6.31174,18.5458,18.1669,18.5697,0.434668,0.425786,0.435227
GeForce RTX 2080 Ti,StokesI,4096,32,1024,128,1,half,1107296256,33554432,76.95,76.8489,78.6686,5358.38,5241.19,5365.29,14.8263,14.502,14.8454,4.81372,4.70844,4.81993,13.9541,13.6489,13.9721,0.436066,0.426529,0.436629
GeForce RTX 2080 Ti,StokesI,4096,32,1024,160,1,half,1115684864,41943040,96.2746,96.1377,98.2987,5353.52,5243.16,5361.02,12.0245,11.7766,12.0414,3.90406,3.82358,3.90953,11.1532,10.9233,11.1688,0.435671,0.42669,0.436281
GeForce RTX 2080 Ti,StokesI,4096,32,1024,192,1,half,1124073472,50331648,115.399,115.27,117.599,5359.56,5259.17,5365.44,10.1771,9.9865,10.1883,3.30426,3.24237,3.30788,9.3048,9.13051,9.315,0.436162,0.427993,0.43664
GeForce RTX 2080 Ti,StokesI,4096,32,1024,224,1,half,1132462080,58720256,134.615,134.437,137.193,5360.23,5259.43,5367.22,8.84897,8.68256,8.8605,2.87304,2.81901,2.87679,7.97654,7.82653,7.98693,0.436217,0.428013,0.436785
GeForce RTX 2080 Ti,StokesI,4096,32,1024,256,1,half,1140850688,67108864,153.765,153.596,156.21,5363.01,5279.01,5368.86,7.85597,7.73293,7.86454,2.55064,2.51069,2.55342,6.98308,6.87371,6.9907,0.436443,0.429607,0.436919
GeForce RTX 2080 Ti,StokesI,4096,32,1024,288,1,half,1149239296,75497472,172.908,172.766,175.325,5365.4,5291.39,5369.75,7.08323,6.98552,7.08897,2.29975,2.26803,2.30161,6.20996,6.12429,6.21499,0.436638,0.430614,0.436992
GeForce RTX 2080 Ti,StokesI,4096,32,1024,320,1,half,1157627904,83886080,192.097,191.967,194.277,5366.05,5305.78,5369.64,6.46301,6.39042,6.46733,2.09838,2.07481,2.09978,5.58963,5.52685,5.59337,0.43669,0.431785,0.436982
GeForce RTX 2080 Ti,StokesI,4096,32,1024,352,1,half,1166016512,92274688,211.272,211.121,213.747,5366.93,5304.74,5370.73,5.95584,5.88683,5.96006,1.93372,1.91131,1.93508,5.08232,5.02343,5.08592,0.436762,0.431701,0.437071
GeForce RTX 2080 Ti,StokesI,4096,32,1024,384,1,half,1174405120,100663296,230.453,230.277,232.83,5367.49,5312.68,5371.58,5.5329,5.47639,5.53711,1.7964,1.77805,1.79776,4.65928,4.6117,4.66283,0.436808,0.432347,0.43714
GeForce RTX 2080 Ti,StokesI,4096,32,1024,416,1,half,1182793728,109051904,249.629,249.477,251.956,5368.11,5318.51,5371.36,5.17509,5.12727,5.17822,1.68022,1.6647,1.68124,4.30137,4.26163,4.30398,0.436858,0.432822,0.437123
GeForce RTX 2080 Ti,StokesI,4096,32,1024,448,1,half,1191182336,117440512,268.82,268.649,271.178,5368.34,5321.62,5371.72,4.86805,4.82569,4.87112,1.58054,1.56678,1.58153,3.9943,3.95954,3.99682,0.436877,0.433075,0.437152
GeForce RTX 2080 Ti,StokesI,4096,32,1024,480,1,half,1199570944,125829120,287.997,287.835,290.296,5368.78,5326.24,5371.79,4.60214,4.56568,4.60472,1.4942,1.48236,1.49504,3.72832,3.69878,3.73041,0.436912,0.43345,0.437157
GeForce RTX 2080 Ti,StokesI,4096,32,1024,512,1,half,1207959552,134217728,307.145,306.992,309.485,5369.68,5329.07,5372.34,4.36986,4.33681,4.37203,1.41879,1.40806,1.41949,3.49589,3.46945,3.49762,0.436986,0.433681,0.437203
GeForce RTX 2080 Ti,StokesI,4096,32,1024,544,1,half,1216348160,142606336,326.262,326.106,328.519,5370.99,5334.08,5373.56,4.16523,4.13661,4.16722,1.35235,1.34305,1.35299,3.29105,3.26843,3.29262,0.437092,0.434088,0.437301
GeForce RTX 2080 Ti,StokesI,4096,32,1024,576,1,half,1224736768,150994944,345.487,345.334,347.777,5370.48,5335.1,5372.85,3.98201,3.95579,3.98377,1.29286,1.28435,1.29343,3.10791,3.08744,3.10929,0.43705,0.434172,0.437244
