devicename,kernelname,samples,channels,elements,beams,integration,precision,reads,writes,avg_time,min_time,max_time,avg_throughput,min_throughput,max_throughput,avg_bandwidth,min_bandwidth,max_bandwidth,percentage_avg_bandwidth,percentage_min_bandwidth,percentage_max_bandwidth,input_avg_bandwidth,input_min_bandwidth,input_max_bandwidth,output_avg_bandwidth,output_min_bandwidth,output_max_bandwidth
GeForce RTX 2080 Ti,Unpacker,4096,32,16,832,1,half,134217728,16777216,0.0020576,0.002016,0.00208,2038.6,2016.49,2080.51,73389.5,72593.7,74898.3,23827.8,23569.4,24317.6,65235.1,64527.8,66576.3,8154.39,8065.97,8322.03
GeForce RTX 2080 Ti,Unpacker,4096,32,16,864,1,half,134217728,16777216,0.0020512,0.002048,0.00208,2044.85,2016.49,2048,73614.6,72593.7,73728,23900.8,23569.4,23937.7,65435.2,64527.8,65536,8179.4,8065.97,8192
GeForce RTX 2080 Ti,Unpacker,4096,32,16,896,1,half,134217728,16777216,0.002064,0.002016,0.002144,2032.58,1956.3,2080.51,73172.8,70426.7,74898.3,23757.4,22865.8,24317.6,65042.5,62601.6,66576.3,8130.31,7825.19,8322.03
GeForce RTX 2080 Ti,Unpacker,4096,32,16,928,1,half,134217728,16777216,0.0020784,0.002048,0.00224,2019.35,1872.46,2048,72696.5,67408.5,73728,23602.8,21885.9,23937.7,64619.1,59918.6,65536,8077.39,7489.83,8192
GeForce RTX 2080 Ti,Unpacker,4096,32,16,960,1,half,134217728,16777216,0.00208,0.002016,0.002304,2018.19,1820.44,2080.51,72654.8,65536,74898.3,23589.2,21277.9,24317.6,64582,58254.2,66576.3,8072.76,7281.78,8322.03
GeForce RTX 2080 Ti,Unpacker,4096,32,16,992,1,half,134217728,16777216,0.0020768,0.002016,0.002272,2021,1846.08,2080.51,72755.9,66459,74898.3,23622.1,21577.6,24317.6,64672,59074.7,66576.3,8083.99,7384.34,8322.03
GeForce RTX 2080 Ti,Unpacker,4096,32,16,1024,1,half,134217728,16777216,0.002048,0.002016,0.00208,2048.1,2016.49,2080.51,73731.6,72593.7,74898.3,23938.8,23569.4,24317.6,65539.2,64527.8,66576.3,8192.4,8065.97,8322.03
GeForce RTX 2080 Ti,Unpacker,4096,32,32,32,1,half,268435456,33554432,0.002072,0.002048,0.002208,4049.84,3799.19,4096,145794,136771,147456,47335.8,44406.1,47875.3,129595,121574,131072,16199.4,15196.8,16384
GeForce RTX 2080 Ti,Unpacker,4096,32,32,64,1,half,268435456,33554432,0.0020608,0.002048,0.002112,4070.89,3971.88,4096,146552,142988,147456,47581.8,46424.6,47875.3,130268,127100,131072,16283.6,15887.5,16384
GeForce RTX 2080 Ti,Unpacker,4096,32,32,96,1,half,268435456,33554432,0.0020656,0.002016,0.002176,4062,3855.06,4161.02,146232,138782,149797,47477.9,45059.1,48635.3,129984,123362,133153,16248,15420.2,16644.1
GeForce RTX 2080 Ti,Unpacker,4096,32,32,128,1,half,268435456,33554432,0.0020576,0.002048,0.00208,4077.1,4032.98,4096,146775,145187,147456,47654.4,47138.8,47875.3,130467,129056,131072,16308.4,16131.9,16384
GeForce RTX 2080 Ti,Unpacker,4096,32,32,160,1,half,268435456,33554432,0.0020512,0.002016,0.00208,4089.8,4032.98,4161.02,147233,145187,149797,47802.8,47138.8,48635.3,130874,129056,133153,16359.2,16131.9,16644.1
GeForce RTX 2080 Ti,Unpacker,4096,32,32,192,1,half,268435456,33554432,0.002064,0.002016,0.002304,4067.14,3640.89,4161.02,146417,131072,149797,47538,42555.8,48635.3,130149,116508,133153,16268.6,14563.6,16644.1
GeForce RTX 2080 Ti,Unpacker,4096,32,32,224,1,half,268435456,33554432,0.0020656,0.002048,0.00224,4062.69,3744.91,4096,146257,134817,147456,47486,43771.7,47875.3,130006,119837,131072,16250.8,14979.7,16384
GeForce RTX 2080 Ti,Unpacker,4096,32,32,256,1,half,268435456,33554432,0.0021024,0.00208,0.002144,3990.39,3912.6,4032.98,143654,140853,145187,46641,45731.6,47138.8,127693,125203,129056,15961.6,15650.4,16131.9
GeForce RTX 2080 Ti,Unpacker,4096,32,32,288,1,half,268435456,33554432,0.0021296,0.002048,0.0024,3943.78,3495.25,4096,141976,125829,147456,46096.1,40853.6,47875.3,126201,111848,131072,15775.1,13981,16384
GeForce RTX 2080 Ti,Unpacker,4096,32,32,320,1,half,268435456,33554432,0.0021056,0.00208,0.002272,3985.48,3692.17,4032.98,143477,132918,145187,46583.6,43155.2,47138.8,127535,118149,129056,15941.9,14768.7,16131.9
GeForce RTX 2080 Ti,Unpacker,4096,32,32,352,1,half,268435456,33554432,0.0021312,0.00208,0.002368,3941.25,3542.49,4032.98,141885,127530,145187,46066.6,41405.7,47138.8,126120,113360,129056,15765,14169.9,16131.9
GeForce RTX 2080 Ti,Unpacker,4096,32,32,384,1,half,268435456,33554432,0.0021456,0.00208,0.002368,3914.65,3542.49,4032.98,140927,127530,145187,45755.6,41405.7,47138.8,125269,113360,129056,15658.6,14169.9,16131.9
GeForce RTX 2080 Ti,Unpacker,4096,32,32,416,1,half,268435456,33554432,0.0021008,0.00208,0.002112,3993.27,3971.88,4032.98,143758,142988,145187,46674.5,46424.6,47138.8,127784,127100,129056,15973.1,15887.5,16131.9
GeForce RTX 2080 Ti,Unpacker,4096,32,32,448,1,half,268435456,33554432,0.0021712,0.00208,0.0024,3873.46,3495.25,4032.98,139445,125829,145187,45274.2,40853.6,47138.8,123951,111848,129056,15493.8,13981,16131.9
GeForce RTX 2080 Ti,Unpacker,4096,32,32,480,1,half,268435456,33554432,0.0021104,0.00208,0.002208,3975.73,3799.19,4032.98,143126,136771,145187,46469.6,44406.1,47138.8,127224,121574,129056,15902.9,15196.8,16131.9
GeForce RTX 2080 Ti,Unpacker,4096,32,32,512,1,half,268435456,33554432,0.0021232,0.00208,0.002304,3954.19,3640.89,4032.98,142351,131072,145187,46217.8,42555.8,47138.8,126534,116508,129056,15816.8,14563.6,16131.9
GeForce RTX 2080 Ti,Unpacker,4096,32,32,544,1,half,268435456,33554432,0.002144,0.00208,0.002368,3917.29,3542.49,4032.98,141023,127530,145187,45786.5,41405.7,47138.8,125353,113360,129056,15669.2,14169.9,16131.9
GeForce RTX 2080 Ti,Unpacker,4096,32,32,576,1,half,268435456,33554432,0.0021296,0.00208,0.002304,3941.73,3640.89,4032.98,141902,131072,145187,46072.2,42555.8,47138.8,126135,116508,129056,15766.9,14563.6,16131.9
GeForce RTX 2080 Ti,Unpacker,4096,32,32,608,1,half,268435456,33554432,0.0021488,0.00208,0.002368,3908.78,3542.49,4032.98,140716,127530,145187,45687,41405.7,47138.8,125081,113360,129056,15635.1,14169.9,16131.9
GeForce RTX 2080 Ti,Unpacker,4096,32,32,640,1,half,268435456,33554432,0.0021184,0.002048,0.002304,3963.01,3640.89,4096,142668,131072,147456,46320.9,42555.8,47875.3,126816,116508,131072,15852,14563.6,16384
GeForce RTX 2080 Ti,Unpacker,4096,32,32,672,1,half,268435456,33554432,0.0021392,0.00208,0.002624,3930.95,3196.88,4032.98,141514,115088,145187,45946.1,37366.1,47138.8,125790,102300,129056,15723.8,12787.5,16131.9
GeForce RTX 2080 Ti,Unpacker,4096,32,32,704,1,half,268435456,33554432,0.00212,0.00208,0.0024,3961.65,3495.25,4032.98,142619,125829,145187,46305,40853.6,47138.8,126773,111848,129056,15846.6,13981,16131.9
GeForce RTX 2080 Ti,Unpacker,4096,32,32,736,1,half,268435456,33554432,0.0021536,0.00208,0.002624,3907.04,3196.88,4032.98,140654,115088,145187,45666.8,37366.1,47138.8,125025,102300,129056,15628.2,12787.5,16131.9
GeForce RTX 2080 Ti,Unpacker,4096,32,32,768,1,half,268435456,33554432,0.002144,0.00208,0.0024,3920.45,3495.25,4032.98,141136,125829,145187,45823.4,40853.6,47138.8,125454,111848,129056,15681.8,13981,16131.9
GeForce RTX 2080 Ti,Unpacker,4096,32,32,800,1,half,268435456,33554432,0.0021696,0.002112,0.002432,3871.82,3449.26,3971.88,139385,124173,142988,45255,40316.1,46424.6,123898,110376,127100,15487.3,13797.1,15887.5
GeForce RTX 2080 Ti,Unpacker,4096,32,32,832,1,half,268435456,33554432,0.0021136,0.00208,0.002272,3970.48,3692.17,4032.98,142937,132918,145187,46408.2,43155.2,47138.8,127055,118149,129056,15881.9,14768.7,16131.9
GeForce RTX 2080 Ti,Unpacker,4096,32,32,864,1,half,268435456,33554432,0.002152,0.00208,0.002688,3911.24,3120.76,4032.98,140805,112347,145187,45715.8,36476.4,47138.8,125160,99864.4,129056,15645,12483,16131.9
GeForce RTX 2080 Ti,Unpacker,4096,32,32,896,1,half,268435456,33554432,0.0021856,0.00208,0.002592,3850.61,3236.35,4032.98,138622,116508,145187,45007.1,37827.4,47138.8,123219,103563,129056,15402.4,12945.4,16131.9
GeForce RTX 2080 Ti,Unpacker,4096,32,32,928,1,half,268435456,33554432,0.002128,0.00208,0.002272,3943.43,3692.17,4032.98,141963,132918,145187,46092,43155.2,47138.8,126190,118149,129056,15773.7,14768.7,16131.9
GeForce RTX 2080 Ti,Unpacker,4096,32,32,960,1,half,268435456,33554432,0.0021312,0.00208,0.002368,3940.62,3542.49,4032.98,141862,127530,145187,46059.2,41405.7,47138.8,126100,113360,129056,15762.5,14169.9,16131.9
GeForce RTX 2080 Ti,Unpacker,4096,32,32,992,1,half,268435456,33554432,0.002136,0.00208,0.002368,3931.55,3542.49,4032.98,141536,127530,145187,45953.2,41405.7,47138.8,125810,113360,129056,15726.2,14169.9,16131.9
GeForce RTX 2080 Ti,Unpacker,4096,32,32,1024,1,half,268435456,33554432,0.0021632,0.002112,0.00256,3885.35,3276.8,3971.88,139873,117965,142988,45413.2,38300.3,46424.6,124331,104858,127100,15541.4,13107.2,15887.5
GeForce RTX 2080 Ti,Unpacker,4096,32,64,32,1,half,536870912,67108864,0.0021648,0.00208,0.002368,7765.64,7084.97,8065.97,279563,255059,290375,90767.2,82811.4,94277.6,248500,226719,258111,31062.6,28339.9,32263.9
GeForce RTX 2080 Ti,Unpacker,4096,32,64,64,1,half,536870912,67108864,0.0021792,0.00208,0.002432,7722.32,6898.53,8065.97,278003,248347,290375,90260.9,80632.1,94277.6,247114,220753,258111,30889.3,27594.1,32263.9
GeForce RTX 2080 Ti,Unpacker,4096,32,64,96,1,half,536870912,67108864,0.0021312,0.00208,0.002368,7880.31,7084.97,8065.97,283691,255059,290375,92107.5,82811.4,94277.6,252170,226719,258111,31521.2,28339.9,32263.9
GeForce RTX 2080 Ti,Unpacker,4096,32,64,128,1,half,536870912,67108864,0.0021168,0.00208,0.002272,7929.75,7384.34,8065.97,285471,265836,290375,92685.4,86310.4,94277.6,253752,236299,258111,31719,29537.4,32263.9
GeForce RTX 2080 Ti,Unpacker,4096,32,64,160,1,half,536870912,67108864,0.0021504,0.00208,0.002336,7809.73,7182.03,8065.97,281150,258553,290375,91282.6,83945.8,94277.6,249911,229825,258111,31238.9,28728.1,32263.9
GeForce RTX 2080 Ti,Unpacker,4096,32,64,192,1,half,536870912,67108864,0.0021184,0.00208,0.0024,7928.43,6990.51,8065.97,285424,251658,290375,92670,81707.2,94277.6,253710,223696,258111,31713.7,27962,32263.9
GeForce RTX 2080 Ti,Unpacker,4096,32,64,224,1,half,536870912,67108864,0.0021408,0.002112,0.002368,7842.55,7084.97,7943.76,282332,255059,285975,91666.2,82811.4,92849.1,250962,226719,254200,31370.2,28339.9,31775
GeForce RTX 2080 Ti,Unpacker,4096,32,64,256,1,half,536870912,67108864,0.0021088,0.00208,0.002272,7960.31,7384.34,8065.97,286571,265836,290375,93042.5,86310.4,94277.6,254730,236299,258111,31841.2,29537.4,32263.9
GeForce RTX 2080 Ti,Unpacker,4096,32,64,288,1,half,536870912,67108864,0.002112,0.00208,0.002208,7945.19,7598.38,8065.97,286027,273542,290375,92865.8,88812.2,94277.6,254246,243148,258111,31780.7,30393.5,32263.9
GeForce RTX 2080 Ti,Unpacker,4096,32,64,320,1,half,536870912,67108864,0.0021472,0.00208,0.002496,7831.59,6721.64,8065.97,281937,241979,290375,91538.1,78564.6,94277.6,250611,215093,258111,31326.4,26886.6,32263.9
GeForce RTX 2080 Ti,Unpacker,4096,32,64,352,1,half,536870912,67108864,0.0021104,0.00208,0.002176,7950.59,7710.12,8065.97,286221,277564,290375,92929,90118.3,94277.6,254419,246724,258111,31802.4,30840.5,32263.9
GeForce RTX 2080 Ti,Unpacker,4096,32,64,384,1,half,536870912,67108864,0.0021136,0.00208,0.002304,7941.58,7281.78,8065.97,285897,262144,290375,92823.6,85111.7,94277.6,254130,233017,258111,31766.3,29127.1,32263.9
GeForce RTX 2080 Ti,Unpacker,4096,32,64,416,1,half,536870912,67108864,0.0021344,0.00208,0.002336,7870.03,7182.03,8065.97,283321,258553,290375,91987.3,83945.8,94277.6,251841,229825,258111,31480.1,28728.1,32263.9
GeForce RTX 2080 Ti,Unpacker,4096,32,64,448,1,half,536870912,67108864,0.0021024,0.00208,0.002208,7981.48,7598.38,8065.97,287333,273542,290375,93290.1,88812.2,94277.6,255407,243148,258111,31925.9,30393.5,32263.9
GeForce RTX 2080 Ti,Unpacker,4096,32,64,480,1,half,536870912,67108864,0.0021632,0.00208,0.002592,7784.14,6472.69,8065.97,280229,233017,290375,90983.4,75654.8,94277.6,249092,207126,258111,31136.5,25890.8,32263.9
GeForce RTX 2080 Ti,Unpacker,4096,32,64,512,1,half,536870912,67108864,0.0021968,0.00208,0.00272,7674.08,6168.09,8065.97,276267,222051,290375,89697.1,72094.6,94277.6,245571,197379,258111,30696.3,24672.4,32263.9
GeForce RTX 2080 Ti,Unpacker,4096,32,64,544,1,half,536870912,67108864,0.002184,0.002112,0.00256,7703.3,6553.6,7943.76,277319,235930,285975,90038.5,76600.5,92849.1,246506,209715,254200,30813.2,26214.4,31775
GeForce RTX 2080 Ti,Unpacker,4096,32,64,576,1,half,536870912,67108864,0.00212,0.00208,0.002368,7919.33,7084.97,8065.97,285096,255059,290375,92563.6,82811.4,94277.6,253419,226719,258111,31677.3,28339.9,32263.9
GeForce RTX 2080 Ti,Unpacker,4096,32,64,608,1,half,536870912,67108864,0.0021584,0.002112,0.002368,7784.15,7084.97,7943.76,280230,255059,285975,90983.6,82811.4,92849.1,249093,226719,254200,31136.6,28339.9,31775
GeForce RTX 2080 Ti,Unpacker,4096,32,64,640,1,half,536870912,67108864,0.0021104,0.00208,0.002368,7956,7084.97,8065.97,286416,255059,290375,92992.2,82811.4,94277.6,254592,226719,258111,31824,28339.9,32263.9
GeForce RTX 2080 Ti,Unpacker,4096,32,64,672,1,half,536870912,67108864,0.0021328,0.00208,0.002368,7874.19,7084.97,8065.97,283471,255059,290375,92036,82811.4,94277.6,251974,226719,258111,31496.8,28339.9,32263.9
GeForce RTX 2080 Ti,Unpacker,4096,32,64,704,1,half,536870912,67108864,0.0021632,0.00208,0.002624,7780.37,6393.76,8065.97,280093,230175,290375,90939.4,74732.2,94277.6,248972,204600,258111,31121.5,25575,32263.9
GeForce RTX 2080 Ti,Unpacker,4096,32,64,736,1,half,536870912,67108864,0.0021296,0.00208,0.0024,7885.8,6990.51,8065.97,283889,251658,290375,92171.7,81707.2,94277.6,252346,223696,258111,31543.2,27962,32263.9
GeForce RTX 2080 Ti,Unpacker,4096,32,64,768,1,half,536870912,67108864,0.0021376,0.00208,0.002272,7850.93,7384.34,8065.97,282634,265836,290375,91764.2,86310.4,94277.6,251230,236299,258111,31403.7,29537.4,32263.9
GeForce RTX 2080 Ti,Unpacker,4096,32,64,800,1,half,536870912,67108864,0.0021648,0.00208,0.002752,7780.36,6096.37,8065.97,280093,219469,290375,90939.3,71256.3,94277.6,248972,195084,258111,31121.5,24385.5,32263.9
GeForce RTX 2080 Ti,Unpacker,4096,32,64,832,1,half,536870912,67108864,0.0021648,0.00208,0.002592,7775.8,6472.69,8065.97,279929,233017,290375,90886,75654.8,94277.6,248826,207126,258111,31103.2,25890.8,32263.9
GeForce RTX 2080 Ti,Unpacker,4096,32,64,864,1,half,536870912,67108864,0.0021264,0.002112,0.002304,7893.39,7281.78,7943.76,284162,262144,285975,92260.4,85111.7,92849.1,252588,233017,254200,31573.6,29127.1,31775
GeForce RTX 2080 Ti,Unpacker,4096,32,64,896,1,half,536870912,67108864,0.0021216,0.00208,0.002368,7915.33,7084.97,8065.97,284952,255059,290375,92516.9,82811.4,94277.6,253291,226719,258111,31661.3,28339.9,32263.9
GeForce RTX 2080 Ti,Unpacker,4096,32,64,928,1,half,536870912,67108864,0.002128,0.00208,0.002304,7892.36,7281.78,8065.97,284125,262144,290375,92248.4,85111.7,94277.6,252556,233017,258111,31569.4,29127.1,32263.9
GeForce RTX 2080 Ti,Unpacker,4096,32,64,960,1,half,536870912,67108864,0.0021376,0.00208,0.0024,7858.37,6990.51,8065.97,282901,251658,290375,91851.1,81707.2,94277.6,251468,223696,258111,31433.5,27962,32263.9
GeForce RTX 2080 Ti,Unpacker,4096,32,64,992,1,half,536870912,67108864,0.0021888,0.00208,0.002464,7687.23,6808.94,8065.97,276740,245122,290375,89850.8,79585,94277.6,245991,217886,258111,30748.9,27235.7,32263.9
GeForce RTX 2080 Ti,Unpacker,4096,32,64,1024,1,half,536870912,67108864,0.0021296,0.00208,0.002272,7882.11,7384.34,8065.97,283756,265836,290375,92128.6,86310.4,94277.6,252228,236299,258111,31528.5,29537.4,32263.9
GeForce RTX 2080 Ti,Unpacker,4096,32,128,32,1,half,1073741824,134217728,0.0021232,0.00208,0.002272,15811,14768.7,16131.9,569196,531672,580750,184804,172621,188555,505952,472598,516222,63243.9,59074.7,64527.8
GeForce RTX 2080 Ti,Unpacker,4096,32,128,64,1,half,1073741824,134217728,0.0021136,0.00208,0.002368,15890.7,14169.9,16131.9,572064,510118,580750,185735,165623,188555,508502,453438,516222,63562.7,56679.8,64527.8
GeForce RTX 2080 Ti,Unpacker,4096,32,128,96,1,half,1073741824,134217728,0.0021552,0.002048,0.002624,15634.4,12787.5,16384,562838,460350,589824,182740,149464,191501,500301,409200,524288,62537.6,51150.1,65536
GeForce RTX 2080 Ti,Unpacker,4096,32,128,128,1,half,1073741824,134217728,0.0021424,0.00208,0.0024,15682.4,13981,16131.9,564568,503316,580750,183301,163414,188555,501838,447392,516222,62729.7,55924.1,64527.8
GeForce RTX 2080 Ti,Unpacker,4096,32,128,160,1,half,1073741824,134217728,0.002184,0.00208,0.002688,15428.8,12483,16131.9,555437,449390,580750,180337,145906,188555,493722,399458,516222,61715.3,49932.2,64527.8
GeForce RTX 2080 Ti,Unpacker,4096,32,128,192,1,half,1073741824,134217728,0.0021216,0.00208,0.0024,15829.6,13981,16131.9,569865,503316,580750,185021,163414,188555,506547,447392,516222,63318.3,55924.1,64527.8
GeForce RTX 2080 Ti,Unpacker,4096,32,128,224,1,half,1073741824,134217728,0.0021248,0.00208,0.002336,15800.2,14364.1,16131.9,568808,517106,580750,184678,167892,188555,505607,459650,516222,63200.9,57456.2,64527.8
GeForce RTX 2080 Ti,Unpacker,4096,32,128,256,1,half,1073741824,134217728,0.0021424,0.00208,0.002368,15692.7,14169.9,16131.9,564938,510118,580750,183421,165623,188555,502167,453438,516222,62770.9,56679.8,64527.8
GeForce RTX 2080 Ti,Unpacker,4096,32,128,288,1,half,1073741824,134217728,0.0021248,0.00208,0.002304,15798,14563.6,16131.9,568727,524288,580750,184652,170223,188555,505535,466034,516222,63191.9,58254.2,64527.8
GeForce RTX 2080 Ti,Unpacker,4096,32,128,320,1,half,1073741824,134217728,0.0021232,0.00208,0.002304,15812.6,14563.6,16131.9,569253,524288,580750,184822,170223,188555,506003,466034,516222,63250.3,58254.2,64527.8
GeForce RTX 2080 Ti,Unpacker,4096,32,128,352,1,half,1073741824,134217728,0.002128,0.00208,0.002208,15771.7,15196.8,16131.9,567782,547083,580750,184345,177624,188555,504695,486296,516222,63086.9,60787,64527.8
GeForce RTX 2080 Ti,Unpacker,4096,32,128,384,1,half,1073741824,134217728,0.0021696,0.00208,0.0024,15499.6,13981,16131.9,557986,503316,580750,181164,163414,188555,495987,447392,516222,61998.4,55924.1,64527.8
GeForce RTX 2080 Ti,Unpacker,4096,32,128,416,1,half,1073741824,134217728,0.002152,0.00208,0.002368,15619.8,14169.9,16131.9,562311,510118,580750,182569,165623,188555,499832,453438,516222,62479,56679.8,64527.8
GeForce RTX 2080 Ti,Unpacker,4096,32,128,448,1,half,1073741824,134217728,0.002152,0.00208,0.0024,15617.1,13981,16131.9,562216,503316,580750,182538,163414,188555,499748,447392,516222,62468.5,55924.1,64527.8
GeForce RTX 2080 Ti,Unpacker,4096,32,128,480,1,half,1073741824,134217728,0.0021152,0.00208,0.002176,15864.5,15420.2,16131.9,571123,555128,580750,185429,180237,188555,507664,493448,516222,63458.1,61680.9,64527.8
GeForce RTX 2080 Ti,Unpacker,4096,32,128,512,1,half,1073741824,134217728,0.0021168,0.00208,0.00224,15854.7,14979.7,16131.9,570770,539268,580750,185315,175087,188555,507351,479349,516222,63418.8,59918.6,64527.8
