devicename,kernelname,samples,channels,elements,beams,integration,precision,reads,writes,avg_time,min_time,max_time,avg_throughput,min_throughput,max_throughput,avg_bandwidth,min_bandwidth,max_bandwidth,percentage_avg_bandwidth,percentage_min_bandwidth,percentage_max_bandwidth,input_avg_bandwidth,input_min_bandwidth,input_max_bandwidth,output_avg_bandwidth,output_min_bandwidth,output_max_bandwidth
GeForce RTX 3090,Unpacker,4096,32,16,32,1,half,134217728,16777216,0.001592,0.001472,0.002112,2656.71,1985.94,2849.39,95641.4,71493.8,102578,20434.1,15274.9,21916.1,85014.6,63550.1,91180.5,10626.8,7943.76,11397.6
GeForce RTX 3090,Unpacker,4096,32,16,64,1,half,134217728,16777216,0.0014992,0.001472,0.001728,2804.15,2427.26,2849.39,100949,87381.3,102578,21568.1,18669.3,21916.1,89732.7,77672.3,91180.5,11216.6,9709.04,11397.6
GeForce RTX 3090,Unpacker,4096,32,16,96,1,half,134217728,16777216,0.0015072,0.00144,0.001728,2790.31,2427.26,2912.71,100451,87381.3,104858,21461.8,18669.3,22403.2,89290,77672.3,93206.8,11161.3,9709.04,11650.8
GeForce RTX 3090,Unpacker,4096,32,16,128,1,half,134217728,16777216,0.0015856,0.001472,0.001984,2663.94,2114.06,2849.39,95902,76106.3,102578,20489.8,16260.4,21916.1,85246.2,67650.1,91180.5,10655.8,8456.26,11397.6
GeForce RTX 3090,Unpacker,4096,32,16,160,1,half,134217728,16777216,0.0014944,0.00144,0.001728,2813.78,2427.26,2912.71,101296,87381.3,104858,21642.2,18669.3,22403.2,90040.9,77672.3,93206.8,11255.1,9709.04,11650.8
GeForce RTX 3090,Unpacker,4096,32,16,192,1,half,134217728,16777216,0.0015088,0.00144,0.001824,2791.3,2299.51,2912.71,100487,82782.3,104858,21469.3,17686.7,22403.2,89321.5,73584.3,93206.8,11165.2,9198.04,11650.8
GeForce RTX 3090,Unpacker,4096,32,16,224,1,half,134217728,16777216,0.0014976,0.00144,0.001696,2806.83,2473.06,2912.71,101046,89030,104858,21588.8,19021.6,22403.2,89818.5,79137.8,93206.8,11227.3,9892.23,11650.8
GeForce RTX 3090,Unpacker,4096,32,16,256,1,half,134217728,16777216,0.0014912,0.00144,0.001728,2817.48,2427.26,2912.71,101429,87381.3,104858,21670.7,18669.3,22403.2,90159.5,77672.3,93206.8,11269.9,9709.04,11650.8
GeForce RTX 3090,Unpacker,4096,32,16,288,1,half,134217728,16777216,0.00148,0.001408,0.00176,2840.19,2383.13,2978.91,102247,85792.6,107241,21845.4,18329.9,22912.3,90886.1,76260.1,95325.1,11360.8,9532.51,11915.6
GeForce RTX 3090,Unpacker,4096,32,16,320,1,half,134217728,16777216,0.0015168,0.00144,0.001824,2776.55,2299.51,2912.71,99955.7,82782.3,104858,21355.9,17686.7,22403.2,88849.5,73584.3,93206.8,11106.2,9198.04,11650.8
GeForce RTX 3090,Unpacker,4096,32,16,352,1,half,134217728,16777216,0.0014976,0.001408,0.001728,2813,2427.26,2978.91,101268,87381.3,107241,21636.2,18669.3,22912.3,90015.9,77672.3,95325.1,11252,9709.04,11915.6
GeForce RTX 3090,Unpacker,4096,32,16,384,1,half,134217728,16777216,0.0015104,0.00144,0.001792,2784.84,2340.57,2912.71,100254,84260.6,104858,21419.6,18002.5,22403.2,89114.8,74898.3,93206.8,11139.3,9362.29,11650.8
GeForce RTX 3090,Unpacker,4096,32,16,416,1,half,134217728,16777216,0.0014592,0.001408,0.001792,2882.97,2340.57,2978.91,103787,84260.6,107241,22174.4,18002.5,22912.3,92255.1,74898.3,95325.1,11531.9,9362.29,11915.6
GeForce RTX 3090,Unpacker,4096,32,16,448,1,half,134217728,16777216,0.0014272,0.001344,0.00176,2958.32,2383.13,3120.76,106500,85792.6,112347,22754,18329.9,24003.4,94666.2,76260.1,99864.4,11833.3,9532.51,12483
GeForce RTX 3090,Unpacker,4096,32,16,480,1,half,134217728,16777216,0.0014592,0.001344,0.001728,2885.98,2427.26,3120.76,103895,87381.3,112347,22197.6,18669.3,24003.4,92351.3,77672.3,99864.4,11543.9,9709.04,12483
GeForce RTX 3090,Unpacker,4096,32,16,512,1,half,134217728,16777216,0.0014304,0.001376,0.001664,2938.98,2520.62,3048.19,105803,90742.2,109735,22605.2,19387.4,23445.2,94047.4,80659.7,97542,11755.9,10082.5,12192.7
GeForce RTX 3090,Unpacker,4096,32,16,544,1,half,134217728,16777216,0.0014288,0.001344,0.001696,2942.51,2473.06,3120.76,105930,89030,112347,22632.4,19021.6,24003.4,94160.3,79137.8,99864.4,11770,9892.23,12483
GeForce RTX 3090,Unpacker,4096,32,16,576,1,half,134217728,16777216,0.001408,0.001344,0.001536,2984.02,2730.67,3120.76,107425,98304,112347,22951.7,21003,24003.4,95488.7,87381.3,99864.4,11936.1,10922.7,12483
GeForce RTX 3090,Unpacker,4096,32,16,608,1,half,134217728,16777216,0.0014512,0.001376,0.001984,2909.65,2114.06,3048.19,104748,76106.3,109735,22379.7,16260.4,23445.2,93108.9,67650.1,97542,11638.6,8456.26,12192.7
GeForce RTX 3090,Unpacker,4096,32,16,640,1,half,134217728,16777216,0.0013968,0.001344,0.001568,3009.48,2674.94,3120.76,108341,96297.8,112347,23147.5,20574.3,24003.4,96303.3,85598,99864.4,12037.9,10699.8,12483
GeForce RTX 3090,Unpacker,4096,32,16,672,1,half,134217728,16777216,0.0014048,0.001376,0.001568,2987.96,2674.94,3048.19,107566,96297.8,109735,22981.9,20574.3,23445.2,95614.6,85598,97542,11951.8,10699.8,12192.7
GeForce RTX 3090,Unpacker,4096,32,16,704,1,half,134217728,16777216,0.0013952,0.001376,0.001408,3006.62,2978.91,3048.19,108238,107241,109735,23125.5,22912.3,23445.2,96211.8,95325.1,97542,12026.5,11915.6,12192.7
GeForce RTX 3090,Unpacker,4096,32,16,736,1,half,134217728,16777216,0.0013856,0.001344,0.001664,3036.76,2520.62,3120.76,109323,90742.2,112347,23357.3,19387.4,24003.4,97176.3,80659.7,99864.4,12147,10082.5,12483
GeForce RTX 3090,Unpacker,4096,32,16,768,1,half,134217728,16777216,0.0014256,0.001344,0.001728,2954.88,2427.26,3120.76,106376,87381.3,112347,22727.5,18669.3,24003.4,94556.2,77672.3,99864.4,11819.5,9709.04,12483
GeForce RTX 3090,Unpacker,4096,32,16,800,1,half,134217728,16777216,0.0014192,0.001344,0.00176,2968.95,2383.13,3120.76,106882,85792.6,112347,22835.7,18329.9,24003.4,95006.4,76260.1,99864.4,11875.8,9532.51,12483
GeForce RTX 3090,Unpacker,4096,32,16,832,1,half,134217728,16777216,0.0014384,0.001376,0.00176,2928.25,2383.13,3048.19,105417,85792.6,109735,22522.7,18329.9,23445.2,93704.1,76260.1,97542,11713,9532.51,12192.7
GeForce RTX 3090,Unpacker,4096,32,16,864,1,half,134217728,16777216,0.001424,0.001344,0.001824,2961.92,2299.51,3120.76,106629,82782.3,112347,22781.7,17686.7,24003.4,94781.6,73584.3,99864.4,11847.7,9198.04,12483
GeForce RTX 3090,Unpacker,4096,32,16,896,1,half,134217728,16777216,0.001392,0.001344,0.00176,3023.3,2383.13,3120.76,108839,85792.6,112347,23253.8,18329.9,24003.4,96745.7,76260.1,99864.4,12093.2,9532.51,12483
GeForce RTX 3090,Unpacker,4096,32,16,928,1,half,134217728,16777216,0.0013792,0.001344,0.001472,3042.04,2849.39,3120.76,109513,102578,112347,23397.9,21916.1,24003.4,97345.3,91180.5,99864.4,12168.2,11397.6,12483
GeForce RTX 3090,Unpacker,4096,32,16,960,1,half,134217728,16777216,0.0014256,0.001344,0.001696,2952.79,2473.06,3120.76,106300,89030,112347,22711.4,19021.6,24003.4,94489.1,79137.8,99864.4,11811.1,9892.23,12483
GeForce RTX 3090,Unpacker,4096,32,16,992,1,half,134217728,16777216,0.0013936,0.001344,0.0016,3014.53,2621.44,3120.76,108523,94371.8,112347,23186.3,20162.9,24003.4,96464.9,83886.1,99864.4,12058.1,10485.8,12483
GeForce RTX 3090,Unpacker,4096,32,16,1024,1,half,134217728,16777216,0.0014064,0.001376,0.001472,2983.58,2849.39,3048.19,107409,102578,109735,22948.3,21916.1,23445.2,95474.7,91180.5,97542,11934.3,11397.6,12192.7
GeForce RTX 3090,Unpacker,4096,32,32,32,1,half,268435456,33554432,0.0014256,0.001344,0.001696,5902.15,4946.11,6241.52,212478,178060,224695,45396.5,38043.1,48006.8,188869,158276,199729,23608.6,19784.5,24966.1
GeForce RTX 3090,Unpacker,4096,32,32,64,1,half,268435456,33554432,0.0013936,0.001344,0.001728,6045.5,4854.52,6241.52,217638,174763,224695,46499,37338.6,48006.8,193456,155345,199729,24182,19418.1,24966.1
GeForce RTX 3090,Unpacker,4096,32,32,96,1,half,268435456,33554432,0.0014096,0.001376,0.001536,5959.55,5461.33,6096.37,214544,196608,219469,45838,42005.9,46890.4,190706,174763,195084,23838.2,21845.3,24385.5
GeForce RTX 3090,Unpacker,4096,32,32,128,1,half,268435456,33554432,0.0013696,0.001344,0.001472,6128.26,5698.78,6241.52,220617,205156,224695,47135.7,43832.3,48006.8,196104,182361,199729,24513.1,22795.1,24966.1
GeForce RTX 3090,Unpacker,4096,32,32,160,1,half,268435456,33554432,0.001432,0.001376,0.001856,5891.06,4519.72,6096.37,212078,162710,219469,45311.2,34763.5,46890.4,188514,144631,195084,23564.2,18078.9,24385.5
GeForce RTX 3090,Unpacker,4096,32,32,192,1,half,268435456,33554432,0.0013904,0.001344,0.001632,6045.42,5140.08,6241.52,217635,185043,224695,46498.4,39535,48006.8,193453,164483,199729,24181.7,20560.3,24966.1
GeForce RTX 3090,Unpacker,4096,32,32,224,1,half,268435456,33554432,0.0014656,0.001376,0.001728,5747,4854.52,6096.37,206892,174763,219469,44203.1,37338.6,46890.4,183904,155345,195084,22988,19418.1,24385.5
GeForce RTX 3090,Unpacker,4096,32,32,256,1,half,268435456,33554432,0.0014016,0.001344,0.001632,5997.14,5140.08,6241.52,215897,185043,224695,46127.1,39535,48006.8,191909,164483,199729,23988.6,20560.3,24966.1
GeForce RTX 3090,Unpacker,4096,32,32,288,1,half,268435456,33554432,0.0013696,0.001344,0.001472,6127.96,5698.78,6241.52,220606,205156,224695,47133.3,43832.3,48006.8,196095,182361,199729,24511.8,22795.1,24966.1
GeForce RTX 3090,Unpacker,4096,32,32,320,1,half,268435456,33554432,0.001472,0.001408,0.00176,5724.23,4766.25,5957.82,206072,171585,214481,44028,36659.7,45824.7,183175,152520,190650,22896.9,19065,23831.3
GeForce RTX 3090,Unpacker,4096,32,32,352,1,half,268435456,33554432,0.0014128,0.001376,0.001568,5941.89,5349.88,6096.37,213908,192596,219469,45702.2,41148.7,46890.4,190141,171196,195084,23767.6,21399.5,24385.5
GeForce RTX 3090,Unpacker,4096,32,32,384,1,half,268435456,33554432,0.0014336,0.001376,0.001632,5863.11,5140.08,6096.37,211072,185043,219469,45096.2,39535,46890.4,187620,164483,195084,23452.5,20560.3,24385.5
GeForce RTX 3090,Unpacker,4096,32,32,416,1,half,268435456,33554432,0.0014256,0.001344,0.001728,5916.38,4854.52,6241.52,212990,174763,224695,45505.9,37338.6,48006.8,189324,155345,199729,23665.5,19418.1,24966.1
GeForce RTX 3090,Unpacker,4096,32,32,448,1,half,268435456,33554432,0.001464,0.001408,0.001664,5747.21,5041.23,5957.82,206900,181484,214481,44204.8,38774.7,45824.7,183911,161319,190650,22988.8,20164.9,23831.3
GeForce RTX 3090,Unpacker,4096,32,32,480,1,half,268435456,33554432,0.0014208,0.001376,0.001728,5917.72,4854.52,6096.37,213038,174763,219469,45516.3,37338.6,46890.4,189367,155345,195084,23670.9,19418.1,24385.5
GeForce RTX 3090,Unpacker,4096,32,32,512,1,half,268435456,33554432,0.0014,0.001344,0.0016,6001.65,5242.88,6241.52,216059,188744,224695,46161.8,40325.7,48006.8,192053,167772,199729,24006.6,20971.5,24966.1
GeForce RTX 3090,Unpacker,4096,32,32,544,1,half,268435456,33554432,0.0014112,0.001344,0.001632,5962.92,5140.08,6241.52,214665,185043,224695,45863.9,39535,48006.8,190813,164483,199729,23851.7,20560.3,24966.1
GeForce RTX 3090,Unpacker,4096,32,32,576,1,half,268435456,33554432,0.0014,0.001344,0.001472,5997.35,5698.78,6241.52,215904,205156,224695,46128.7,43832.3,48006.8,191915,182361,199729,23989.4,22795.1,24966.1
GeForce RTX 3090,Unpacker,4096,32,32,608,1,half,268435456,33554432,0.0014208,0.001344,0.001632,5918.82,5140.08,6241.52,213077,185043,224695,45524.7,39535,48006.8,189402,164483,199729,23675.3,20560.3,24966.1
GeForce RTX 3090,Unpacker,4096,32,32,640,1,half,268435456,33554432,0.0014256,0.001344,0.001696,5906.79,4946.11,6241.52,212644,178060,224695,45432.2,38043.1,48006.8,189017,158276,199729,23627.2,19784.5,24966.1
GeForce RTX 3090,Unpacker,4096,32,32,672,1,half,268435456,33554432,0.0014352,0.001376,0.001664,5857.8,5041.23,6096.37,210881,181484,219469,45055.4,38774.7,46890.4,187450,161319,195084,23431.2,20164.9,24385.5
GeForce RTX 3090,Unpacker,4096,32,32,704,1,half,268435456,33554432,0.001416,0.001344,0.001664,5935.77,5041.23,6241.52,213688,181484,224695,45655.1,38774.7,48006.8,189945,161319,199729,23743.1,20164.9,24966.1
GeForce RTX 3090,Unpacker,4096,32,32,736,1,half,268435456,33554432,0.0014256,0.001376,0.0016,5893.75,5242.88,6096.37,212175,188744,219469,45331.9,40325.7,46890.4,188600,167772,195084,23575,20971.5,24385.5
GeForce RTX 3090,Unpacker,4096,32,32,768,1,half,268435456,33554432,0.0013952,0.001344,0.001632,6023.64,5140.08,6241.52,216851,185043,224695,46331,39535,48006.8,192757,164483,199729,24094.6,20560.3,24966.1
GeForce RTX 3090,Unpacker,4096,32,32,800,1,half,268435456,33554432,0.0014128,0.001376,0.001632,5950.69,5140.08,6096.37,214225,185043,219469,45769.8,39535,46890.4,190422,164483,195084,23802.8,20560.3,24385.5
GeForce RTX 3090,Unpacker,4096,32,32,832,1,half,268435456,33554432,0.0013856,0.001344,0.001472,6057.27,5698.78,6241.52,218062,205156,224695,46589.6,43832.3,48006.8,193833,182361,199729,24229.1,22795.1,24966.1
GeForce RTX 3090,Unpacker,4096,32,32,864,1,half,268435456,33554432,0.0014176,0.001376,0.001632,5928.34,5140.08,6096.37,213420,185043,219469,45597.9,39535,46890.4,189707,164483,195084,23713.4,20560.3,24385.5
GeForce RTX 3090,Unpacker,4096,32,32,896,1,half,268435456,33554432,0.0014144,0.001344,0.001664,5943.64,5041.23,6241.52,213971,181484,224695,45715.6,38774.7,48006.8,190197,161319,199729,23774.6,20164.9,24966.1
GeForce RTX 3090,Unpacker,4096,32,32,928,1,half,268435456,33554432,0.0014016,0.001344,0.0016,5995.58,5242.88,6241.52,215841,188744,224695,46115.1,40325.7,48006.8,191859,167772,199729,23982.3,20971.5,24966.1
GeForce RTX 3090,Unpacker,4096,32,32,960,1,half,268435456,33554432,0.0014,0.001344,0.001664,6003.28,5041.23,6241.52,216118,181484,224695,46174.4,38774.7,48006.8,192105,161319,199729,24013.1,20164.9,24966.1
GeForce RTX 3090,Unpacker,4096,32,32,992,1,half,268435456,33554432,0.0014432,0.001376,0.001696,5832.84,4946.11,6096.37,209982,178060,219469,44863.4,38043.1,46890.4,186651,158276,195084,23331.3,19784.5,24385.5
GeForce RTX 3090,Unpacker,4096,32,32,1024,1,half,268435456,33554432,0.0013984,0.001344,0.001536,6004.78,5461.33,6241.52,216172,196608,224695,46185.9,42005.9,48006.8,192153,174763,199729,24019.1,21845.3,24966.1
GeForce RTX 3090,Unpacker,4096,32,64,32,1,half,536870912,67108864,0.0013824,0.001344,0.001632,12159,10280.2,12483,437723,370086,449390,93520.9,79070,96013.6,389087,328965,399458,48635.8,41120.6,49932.2
GeForce RTX 3090,Unpacker,4096,32,64,64,1,half,536870912,67108864,0.0013872,0.001344,0.001568,12114.6,10699.8,12483,436125,385191,449390,93179.6,82297.4,96013.6,387667,342392,399458,48458.3,42799,49932.2
GeForce RTX 3090,Unpacker,4096,32,64,96,1,half,536870912,67108864,0.0013648,0.001344,0.001376,12294.4,12192.7,12483,442597,438939,449390,94562.2,93780.7,96013.6,393419,390168,399458,49177.4,48771,49932.2
GeForce RTX 3090,Unpacker,4096,32,64,128,1,half,536870912,67108864,0.0014448,0.001376,0.001664,11640.1,10082.5,12192.7,419044,362969,438939,89530.2,77549.4,93780.7,372484,322639,390168,46560.5,40329.8,48771
GeForce RTX 3090,Unpacker,4096,32,64,160,1,half,536870912,67108864,0.0013872,0.001344,0.0016,12110.7,10485.8,12483,435983,377487,449390,93149.3,80651.4,96013.6,387541,335544,399458,48442.6,41943,49932.2
GeForce RTX 3090,Unpacker,4096,32,64,192,1,half,536870912,67108864,0.0014176,0.001376,0.001568,11858,10699.8,12192.7,426886,385191,438939,91205.7,82297.4,93780.7,379454,342392,390168,47431.8,42799,48771
GeForce RTX 3090,Unpacker,4096,32,64,224,1,half,536870912,67108864,0.0014656,0.001376,0.001856,11516.3,9039.45,12192.7,414587,325420,438939,88577.8,69527.1,93780.7,368522,289262,390168,46065.2,36157.8,48771
GeForce RTX 3090,Unpacker,4096,32,64,256,1,half,536870912,67108864,0.0014112,0.001376,0.001632,11914.7,10280.2,12192.7,428929,370086,438939,91642,79070,93780.7,381270,328965,390168,47658.7,41120.6,48771
GeForce RTX 3090,Unpacker,4096,32,64,288,1,half,536870912,67108864,0.0013968,0.001344,0.0016,12030.9,10485.8,12483,433113,377487,449390,92536.1,80651.4,96013.6,384990,335544,399458,48123.7,41943,49932.2
GeForce RTX 3090,Unpacker,4096,32,64,320,1,half,536870912,67108864,0.0013968,0.001344,0.0016,12040.3,10485.8,12483,433452,377487,449390,92608.6,80651.4,96013.6,385291,335544,399458,48161.4,41943,49932.2
GeForce RTX 3090,Unpacker,4096,32,64,352,1,half,536870912,67108864,0.0014048,0.001344,0.001696,11974.2,9892.23,12483,431070,356120,449390,92099.4,76086.2,96013.6,383173,316551,399458,47896.6,39568.9,49932.2
GeForce RTX 3090,Unpacker,4096,32,64,384,1,half,536870912,67108864,0.0013856,0.001376,0.001472,12112,11397.6,12192.7,436033,410312,438939,93159.9,87664.6,93780.7,387585,364722,390168,48448.1,45590.3,48771
GeForce RTX 3090,Unpacker,4096,32,64,416,1,half,536870912,67108864,0.001392,0.001344,0.001568,12067.6,10699.8,12483,434434,385191,449390,92818.2,82297.4,96013.6,386163,342392,399458,48270.4,42799,49932.2
GeForce RTX 3090,Unpacker,4096,32,64,448,1,half,536870912,67108864,0.0014112,0.001344,0.001632,11918.7,10280.2,12483,429073,370086,449390,91672.9,79070,96013.6,381398,328965,399458,47674.8,41120.6,49932.2
GeForce RTX 3090,Unpacker,4096,32,64,480,1,half,536870912,67108864,0.0013936,0.001376,0.0016,12053.8,10485.8,12192.7,433936,377487,438939,92711.9,80651.4,93780.7,385721,335544,390168,48215.1,41943,48771
GeForce RTX 3090,Unpacker,4096,32,64,512,1,half,536870912,67108864,0.0013792,0.001344,0.001536,12174.1,10922.7,12483,438268,393216,449390,93637.4,84011.9,96013.6,389571,349525,399458,48696.4,43690.7,49932.2
GeForce RTX 3090,Unpacker,4096,32,64,544,1,half,536870912,67108864,0.0013872,0.001344,0.001504,12104.4,11155.1,12483,435757,401582,449390,93100.9,85799.4,96013.6,387339,356962,399458,48417.4,44620.3,49932.2
GeForce RTX 3090,Unpacker,4096,32,64,576,1,half,536870912,67108864,0.0014208,0.001344,0.001824,11866.7,9198.04,12483,427200,331129,449390,91272.8,70746.9,96013.6,379734,294337,399458,47466.7,36792.1,49932.2
GeForce RTX 3090,Unpacker,4096,32,64,608,1,half,536870912,67108864,0.0013952,0.001344,0.001504,12035.6,11155.1,12483,433280,401582,449390,92571.8,85799.4,96013.6,385138,356962,399458,48142.3,44620.3,49932.2
GeForce RTX 3090,Unpacker,4096,32,64,640,1,half,536870912,67108864,0.0014096,0.001376,0.001536,11914.6,10922.7,12192.7,428924,393216,438939,91641.1,84011.9,93780.7,381266,349525,390168,47658.2,43690.7,48771
GeForce RTX 3090,Unpacker,4096,32,64,672,1,half,536870912,67108864,0.001432,0.001344,0.001664,11752.5,10082.5,12483,423091,362969,449390,90394.7,77549.4,96013.6,376080,322639,399458,47010.1,40329.8,49932.2
GeForce RTX 3090,Unpacker,4096,32,64,704,1,half,536870912,67108864,0.0013936,0.001344,0.001568,12053.2,10699.8,12483,433916,385191,449390,92707.6,82297.4,96013.6,385703,342392,399458,48212.9,42799,49932.2
GeForce RTX 3090,Unpacker,4096,32,64,736,1,half,536870912,67108864,0.0014192,0.001344,0.001824,11868.4,9198.04,12483,427264,331129,449390,91286.3,70746.9,96013.6,379790,294337,399458,47473.8,36792.1,49932.2
GeForce RTX 3090,Unpacker,4096,32,64,768,1,half,536870912,67108864,0.0013904,0.001376,0.001472,12073.5,11397.6,12192.7,434645,410312,438939,92863.3,87664.6,93780.7,386351,364722,390168,48293.9,45590.3,48771
GeForce RTX 3090,Unpacker,4096,32,64,800,1,half,536870912,67108864,0.0014112,0.001344,0.0016,11914.5,10485.8,12483,428921,377487,449390,91640.4,80651.4,96013.6,381263,335544,399458,47657.9,41943,49932.2
GeForce RTX 3090,Unpacker,4096,32,64,832,1,half,536870912,67108864,0.0013936,0.001344,0.001504,12051.3,11155.1,12483,433846,401582,449390,92692.6,85799.4,96013.6,385641,356962,399458,48205.1,44620.3,49932.2
GeForce RTX 3090,Unpacker,4096,32,64,864,1,half,536870912,67108864,0.0014192,0.001376,0.001696,11851.7,9892.23,12192.7,426660,356120,438939,91157.4,76086.2,93780.7,379254,316551,390168,47406.7,39568.9,48771
GeForce RTX 3090,Unpacker,4096,32,64,896,1,half,536870912,67108864,0.0014016,0.001344,0.001696,12001,9892.23,12483,432037,356120,449390,92306.1,76086.2,96013.6,384033,316551,399458,48004.1,39568.9,49932.2
GeForce RTX 3090,Unpacker,4096,32,64,928,1,half,536870912,67108864,0.001424,0.001344,0.001632,11810.5,10280.2,12483,425177,370086,449390,90840.5,79070,96013.6,377935,328965,399458,47241.9,41120.6,49932.2
GeForce RTX 3090,Unpacker,4096,32,64,960,1,half,536870912,67108864,0.0014176,0.001344,0.001568,11856.5,10699.8,12483,426834,385191,449390,91194.4,82297.4,96013.6,379408,342392,399458,47426,42799,49932.2
GeForce RTX 3090,Unpacker,4096,32,64,992,1,half,536870912,67108864,0.0014464,0.001376,0.001728,11651.4,9709.04,12192.7,419450,349525,438939,89617,74677.2,93780.7,372845,310689,390168,46605.6,38836.1,48771
GeForce RTX 3090,Unpacker,4096,32,64,1024,1,half,536870912,67108864,0.0014192,0.001344,0.001696,11859.1,9892.23,12483,426928,356120,449390,91214.6,76086.2,96013.6,379492,316551,399458,47436.5,39568.9,49932.2
GeForce RTX 3090,Unpacker,4096,32,128,32,1,half,1073741824,134217728,0.0014288,0.001344,0.001856,23614.2,18078.9,24966.1,850110,650840,898779,181629,139054,192027,755653,578525,798915,94456.6,72315.6,99864.4
GeForce RTX 3090,Unpacker,4096,32,128,64,1,half,1073741824,134217728,0.0013952,0.001344,0.001504,24087.2,22310.1,24966.1,867139,803165,898779,185267,171599,192027,770790,713924,798915,96348.8,89240.5,99864.4
GeForce RTX 3090,Unpacker,4096,32,128,96,1,half,1073741824,134217728,0.001392,0.001344,0.001472,24120.5,22795.1,24966.1,868340,820625,898779,185524,175329,192027,771857,729444,798915,96482.2,91180.5,99864.4
GeForce RTX 3090,Unpacker,4096,32,128,128,1,half,1073741824,134217728,0.001392,0.001376,0.001632,24138.8,20560.3,24385.5,868997,740171,877878,185664,158140,187561,772442,657930,780336,96555.2,82241.3,97542
GeForce RTX 3090,Unpacker,4096,32,128,160,1,half,1073741824,134217728,0.0013872,0.001344,0.001472,24205.3,22795.1,24966.1,871389,820625,898779,186175,175329,192027,774568,729444,798915,96821,91180.5,99864.4
GeForce RTX 3090,Unpacker,4096,32,128,192,1,half,1073741824,134217728,0.001392,0.001344,0.001568,24132.8,21399.5,24966.1,868782,770382,898779,185618,164595,192027,772251,684784,798915,96531.3,85598,99864.4
GeForce RTX 3090,Unpacker,4096,32,128,224,1,half,1073741824,134217728,0.0014416,0.001344,0.001792,23413.8,18724.6,24966.1,842897,674085,898779,180088,144020,192027,749242,599186,798915,93655.2,74898.3,99864.4
GeForce RTX 3090,Unpacker,4096,32,128,256,1,half,1073741824,134217728,0.001408,0.001376,0.001504,23848,22310.1,24385.5,858529,803165,877878,183428,171599,187561,763137,713924,780336,95392.2,89240.5,97542
GeForce RTX 3090,Unpacker,4096,32,128,288,1,half,1073741824,134217728,0.0014368,0.001344,0.001696,23460.5,19784.5,24966.1,844578,712240,898779,180447,152172,192027,750736,633102,798915,93842,79137.8,99864.4
GeForce RTX 3090,Unpacker,4096,32,128,320,1,half,1073741824,134217728,0.0013984,0.001376,0.001664,24047.5,20164.9,24385.5,865708,725937,877878,184961,155099,187561,769518,645278,780336,96189.8,80659.7,97542
GeForce RTX 3090,Unpacker,4096,32,128,352,1,half,1073741824,134217728,0.0014416,0.001344,0.00176,23384.1,19065,24966.1,841829,686341,898779,179860,146639,192027,748293,610081,798915,93536.6,76260.1,99864.4
GeForce RTX 3090,Unpacker,4096,32,128,384,1,half,1073741824,134217728,0.0013984,0.001376,0.001472,24007.2,22795.1,24385.5,864260,820625,877878,184652,175329,187561,768231,729444,780336,96028.9,91180.5,97542
GeForce RTX 3090,Unpacker,4096,32,128,416,1,half,1073741824,134217728,0.0014112,0.001344,0.001696,23864.5,19784.5,24966.1,859123,712240,898779,183554,152172,192027,763665,633102,798915,95458.1,79137.8,99864.4
GeForce RTX 3090,Unpacker,4096,32,128,448,1,half,1073741824,134217728,0.0013936,0.001344,0.0016,24111.4,20971.5,24966.1,868012,754975,898779,185454,161303,192027,771566,671089,798915,96445.7,83886.1,99864.4
GeForce RTX 3090,Unpacker,4096,32,128,480,1,half,1073741824,134217728,0.0014144,0.001376,0.00176,23811,19065,24385.5,857195,686341,877878,183143,146639,187561,761951,610081,780336,95243.9,76260.1,97542
GeForce RTX 3090,Unpacker,4096,32,128,512,1,half,1073741824,134217728,0.0014304,0.001376,0.001696,23546.7,19784.5,24385.5,847680,712240,877878,181110,152172,187561,753493,633102,780336,94186.6,79137.8,97542
GeForce RTX 3090,Unpacker,4096,32,128,544,1,half,1073741824,134217728,0.0014176,0.001344,0.001696,23726.7,19784.5,24966.1,854161,712240,898779,182494,152172,192027,759254,633102,798915,94906.8,79137.8,99864.4
GeForce RTX 3090,Unpacker,4096,32,128,576,1,half,1073741824,134217728,0.0014064,0.001376,0.0016,23890.7,20971.5,24385.5,860066,754975,877878,183756,161303,187561,764503,671089,780336,95562.9,83886.1,97542
GeForce RTX 3090,Unpacker,4096,32,128,608,1,half,1073741824,134217728,0.0014416,0.001376,0.001696,23376,19784.5,24385.5,841537,712240,877878,179797,152172,187561,748033,633102,780336,93504.1,79137.8,97542
GeForce RTX 3090,Unpacker,4096,32,128,640,1,half,1073741824,134217728,0.0014384,0.001376,0.001632,23398.5,20560.3,24385.5,842348,740171,877878,179970,158140,187561,748754,657930,780336,93594.2,82241.3,97542
