devicename,kernelname,samples,channels,elements,beams,integration,precision,reads,writes,avg_time,min_time,max_time,avg_throughput,min_throughput,max_throughput,avg_bandwidth,min_bandwidth,max_bandwidth,percentage_avg_bandwidth,percentage_min_bandwidth,percentage_max_bandwidth,input_avg_bandwidth,input_min_bandwidth,input_max_bandwidth,output_avg_bandwidth,output_min_bandwidth,output_max_bandwidth
GeForce RTX 3090,Voltage,4096,32,512,512,1,half,603979776,536870912,77.3268,76.6014,78.577,7110.13,6996.39,7176.84,14.7549,14.5189,14.8933,3.15243,3.10201,3.18201,6.94349,6.83242,7.00863,6.94349,6.83242,7.00863
GeForce RTX 3090,Voltage,4096,32,512,544,1,half,608174080,570425344,82.2337,81.4003,83.6228,7103.76,6985.12,7175.84,14.3336,14.0942,14.4791,3.06243,3.01128,3.0935,6.5292,6.42015,6.59545,6.93727,6.82141,7.00766
GeForce RTX 3090,Voltage,4096,32,512,576,1,half,612368384,603979776,86.9705,86.1719,88.3664,7111.81,6998.99,7177.23,13.9867,13.7648,14.1154,2.98831,2.9409,3.01579,6.17344,6.07551,6.23023,6.94512,6.83495,7.00901
GeForce RTX 3090,Voltage,4096,32,512,608,1,half,616562688,637534208,91.8143,90.9521,93.2591,7110.86,7000.23,7177.79,13.66,13.4474,13.7885,2.9185,2.87309,2.94597,5.84775,5.75677,5.90279,6.9442,6.83616,7.00956
GeForce RTX 3090,Voltage,4096,32,512,640,1,half,620756992,671088640,96.7248,95.7505,98.7377,7105.29,6959.8,7176.93,13.3571,13.0836,13.4918,2.85379,2.79536,2.88257,5.55101,5.43735,5.60698,6.93876,6.79668,7.00872
GeForce RTX 3090,Voltage,4096,32,512,672,1,half,624951296,704643072,101.568,100.518,103.146,7104.66,6995.45,7178.37,13.0916,12.8904,13.2274,2.79707,2.75407,2.82609,5.28621,5.20495,5.34105,6.93815,6.8315,7.01012
GeForce RTX 3090,Voltage,4096,32,512,704,1,half,629145600,738197504,106.405,105.288,108.508,7104.7,6966.43,7179.5,12.8514,12.6013,12.9867,2.74575,2.69231,2.77465,5.04595,4.94775,5.09908,6.93819,6.80315,7.01123
GeForce RTX 3090,Voltage,4096,32,512,736,1,half,633339904,771751936,111.271,110.079,113.458,7102.7,6965.34,7179.13,12.6285,12.3842,12.7643,2.69811,2.64594,2.72715,4.82521,4.73189,4.87712,6.93623,6.80209,7.01087
GeForce RTX 3090,Voltage,4096,32,512,768,1,half,637534208,805306368,116.118,114.861,118.082,7102.26,6983.55,7179.43,12.4267,12.2189,12.5617,2.65499,2.61062,2.68384,4.62387,4.54658,4.67411,6.9358,6.81987,7.01116
GeForce RTX 3090,Voltage,4096,32,512,800,1,half,641728512,838860800,120.93,119.644,122.962,7103.75,6985.84,7179.56,12.2443,12.041,12.3749,2.61603,2.57261,2.64395,4.43985,4.36615,4.48723,6.93726,6.82211,7.01129
GeForce RTX 3090,Voltage,4096,32,512,832,1,half,645922816,872415232,125.914,124.414,128.448,7095.51,6954.97,7180.5,12.0595,11.8206,12.2039,2.57655,2.52552,2.60741,4.26413,4.17967,4.3152,6.92921,6.79196,7.0122
GeForce RTX 3090,Voltage,4096,32,512,864,1,half,650117120,905969664,130.816,129.213,133.458,7092.34,6951.32,7179.75,11.8962,11.6597,12.0428,2.54167,2.49114,2.57299,4.10436,4.02276,4.15495,6.92612,6.7884,7.01147
GeForce RTX 3090,Voltage,4096,32,512,896,1,half,654311424,939524096,135.589,133.971,138.263,7096.05,6958.27,7181.19,11.7558,11.5275,11.8969,2.51166,2.4629,2.5418,3.95985,3.88296,4.00736,6.92973,6.79518,7.01288
GeForce RTX 3090,Voltage,4096,32,512,928,1,half,658505728,973078528,140.535,138.764,143.359,7090.75,6950.62,7180.76,11.6106,11.3811,11.758,2.48064,2.43161,2.51213,3.82045,3.74494,3.86894,6.92456,6.78771,7.01246
GeForce RTX 3090,Voltage,4096,32,512,960,1,half,662700032,1006632960,145.302,143.555,147.881,7094.53,6970.41,7180.48,11.4893,11.2883,11.6285,2.45474,2.41179,2.48448,3.69507,3.63042,3.73983,6.92825,6.80704,7.01218
GeForce RTX 3090,Voltage,4096,32,512,992,1,half,666894336,1040187392,150.127,148.485,152.109,7095.31,7002.57,7173.48,11.3714,11.2228,11.4967,2.42954,2.39778,2.4563,3.57626,3.52952,3.61566,6.92901,6.83845,7.00535
GeForce RTX 3090,Voltage,4096,32,512,1024,1,half,671088640,1073741824,155.036,154.004,156.478,7092.16,7026.62,7139.5,11.2547,11.1506,11.3298,2.40459,2.38237,2.42064,3.46297,3.43097,3.48608,6.92594,6.86193,6.97217
GeForce RTX 3090,Voltage,4096,32,1024,32,1,half,1082130432,33554432,9.87623,9.40669,10.3464,6960.37,6641.85,7305.39,113.004,107.833,118.605,24.1437,23.0388,25.3405,108.756,103.779,114.147,3.39862,3.24309,3.56708
GeForce RTX 3090,Voltage,4096,32,1024,64,1,half,1090519040,67108864,19.4149,18.8643,19.8545,7079.63,6922.31,7285.66,59.6307,58.3056,61.366,12.7403,12.4572,13.111,55.3096,54.0805,56.9192,3.45685,3.38003,3.55745
GeForce RTX 3090,Voltage,4096,32,1024,96,1,half,1098907648,100663296,29.2508,28.9063,29.9641,7048.98,6880.17,7131.96,41.0158,40.0336,41.4986,8.76316,8.5533,8.86632,36.7134,35.8342,37.1456,3.44189,3.35946,3.4824
GeForce RTX 3090,Voltage,4096,32,1024,128,1,half,1107296256,134217728,38.8415,38.5776,39.7827,7077.57,6909.49,7125.32,31.9665,31.2074,32.1823,6.82976,6.66757,6.87584,27.6467,26.9902,27.8333,3.45584,3.37377,3.47916
GeForce RTX 3090,Voltage,4096,32,1024,160,1,half,1115684864,167772160,48.5318,48.1934,49.8053,7080.52,6898.81,7129.56,26.4482,25.7695,26.6314,5.65075,5.50574,5.68989,22.1266,21.5588,22.2799,3.45728,3.36856,3.48123
GeForce RTX 3090,Voltage,4096,32,1024,192,1,half,1124073472,201326592,58.2476,57.7842,59.4061,7079.3,6940.65,7135.46,22.7565,22.3108,22.9371,4.86201,4.76678,4.90058,18.4357,18.0746,18.5819,3.45669,3.38899,3.48411
GeForce RTX 3090,Voltage,4096,32,1024,224,1,half,1132462080,234881024,67.8249,67.3881,69.5313,7092.84,6918.27,7138.29,20.1614,19.6652,20.2906,4.30754,4.20153,4.33515,15.8322,15.4426,15.9337,3.4633,3.37806,3.4855
GeForce RTX 3090,Voltage,4096,32,1024,256,1,half,1140850688,268435456,77.4774,76.9847,78.92,7096.06,6965.99,7141.11,18.1906,17.8571,18.3061,3.88648,3.81524,3.91115,13.8595,13.6054,13.9475,3.46487,3.40136,3.48687
GeForce RTX 3090,Voltage,4096,32,1024,288,1,half,1149239296,301989888,87.1286,86.3978,88.7407,7098.81,6969.47,7158.46,16.6571,16.3536,16.7971,3.55885,3.494,3.58875,12.3243,12.0998,12.4279,3.46622,3.40306,3.49534
GeForce RTX 3090,Voltage,4096,32,1024,320,1,half,1157627904,335544320,96.7691,95.8576,98.5897,7101.82,6970.25,7168.91,15.4312,15.1453,15.577,3.29693,3.23585,3.32807,11.0966,10.891,11.2014,3.46768,3.40344,3.50044
GeForce RTX 3090,Voltage,4096,32,1024,352,1,half,1166016512,369098752,106.357,105.427,108.48,7107.77,6968.22,7170.06,14.4345,14.1511,14.561,3.08398,3.02343,3.111,10.0963,9.89804,10.1847,3.47059,3.40245,3.501
GeForce RTX 3090,Voltage,4096,32,1024,384,1,half,1174405120,402653184,116.056,115.083,117.915,7105.89,6993.46,7165.59,13.5896,13.3745,13.7037,2.90345,2.85751,2.92784,9.25247,9.10606,9.33019,3.46967,3.41477,3.49882
GeForce RTX 3090,Voltage,4096,32,1024,416,1,half,1182793728,436207616,125.79,124.643,127.839,7102.36,6988.1,7167.29,12.8714,12.6644,12.9891,2.75002,2.70578,2.77517,8.53649,8.39916,8.61454,3.46795,3.41216,3.49966
GeForce RTX 3090,Voltage,4096,32,1024,448,1,half,1191182336,469762048,135.378,133.723,138.005,7106.98,6971.3,7194.51,12.2696,12.0354,12.4208,2.62145,2.5714,2.65374,7.93189,7.78046,8.02958,3.4702,3.40395,3.51294
GeForce RTX 3090,Voltage,4096,32,1024,480,1,half,1199570944,503316480,145.042,143.854,147.091,7107.14,7007.86,7165.53,11.7411,11.5771,11.8376,2.50853,2.47349,2.52914,7.40327,7.29985,7.4641,3.47028,3.42181,3.4988
GeForce RTX 3090,Voltage,4096,32,1024,512,1,half,1207959552,536870912,154.699,152.943,156.488,7107.66,7026.19,7189.01,11.2793,11.15,11.4083,2.40985,2.38223,2.43743,6.94108,6.86151,7.02052,3.47054,3.43076,3.51026
GeForce RTX 3090,Voltage,4096,32,1024,544,1,half,1216348160,570425344,164.475,163.022,166.008,7102.93,7037.19,7166.1,10.8637,10.7632,10.9603,2.32107,2.29959,2.34171,6.52842,6.46801,6.58649,3.46823,3.43613,3.49907
GeForce RTX 3090,Voltage,4096,32,1024,576,1,half,1224736768,603979776,174.372,172.752,177.687,7094.06,6961.4,7160.26,10.4879,10.2918,10.5858,2.24078,2.19887,2.26169,6.15804,6.04288,6.2155,3.4639,3.39912,3.49622
GeForce RTX 3090,Voltage,4096,32,1024,608,1,half,1233125376,637534208,184.301,182.42,187.63,7084.76,6958.73,7157.49,10.1505,9.96992,10.2547,2.16868,2.13011,2.19095,5.82628,5.72264,5.88609,3.45936,3.39782,3.49487
GeForce RTX 3090,Voltage,4096,32,1024,640,1,half,1241513984,671088640,194.238,192.087,197.734,7076.12,6950.71,7155.04,9.84714,9.67261,9.95697,2.10387,2.06659,2.12734,5.52822,5.43024,5.58988,3.45514,3.3939,3.49367
GeForce RTX 3090,Voltage,4096,32,1024,672,1,half,1249902592,704643072,204.464,202.353,207.077,7058.33,6968.96,7131.64,9.5598,9.43876,9.65909,2.04248,2.01662,2.0637,5.25174,5.18524,5.30628,3.44645,3.40281,3.48225
GeForce RTX 3090,Voltage,4096,32,1024,704,1,half,1258291200,738197504,214.453,212.163,217.399,7049.93,6954.15,7125.79,9.30999,9.1835,9.41016,1.98911,1.96209,2.01051,5.00705,4.93903,5.06093,3.44235,3.39558,3.47939
GeForce RTX 3090,Voltage,4096,32,1024,736,1,half,1266679808,771751936,224.519,222.558,227.115,7039.95,6959.24,7101.74,9.07942,8.97532,9.15911,1.93985,1.91761,1.95687,4.78257,4.72774,4.82455,3.43747,3.39806,3.46765
GeForce RTX 3090,Voltage,4096,32,1024,768,1,half,1275068416,805306368,234.024,231.65,236.096,7047.67,6985.57,7119.66,8.88988,8.81156,8.98069,1.89935,1.88262,1.91875,4.58832,4.5479,4.6352,3.44124,3.41092,3.4764
GeForce RTX 3090,Voltage,4096,32,1024,800,1,half,1283457024,838860800,243.632,241.724,244.81,7051.65,7017.62,7107.21,8.71127,8.66923,8.77991,1.86119,1.85221,1.87586,4.40728,4.38601,4.44201,3.44319,3.42657,3.47032
GeForce RTX 3090,Voltage,4096,32,1024,832,1,half,1291845632,872415232,253.362,251.314,256.713,7052.15,6959.95,7109.47,8.54237,8.43067,8.61179,1.8251,1.80124,1.83994,4.23807,4.18266,4.27252,3.44343,3.39841,3.47142
GeForce RTX 3090,Voltage,4096,32,1024,864,1,half,1300234240,905969664,263.522,261.839,265.969,7041.01,6976.09,7086.14,8.37215,8.29496,8.42582,1.78874,1.77225,1.8002,4.07466,4.03709,4.10078,3.43799,3.4063,3.46003
GeForce RTX 3090,Voltage,4096,32,1024,896,1,half,1308622848,939524096,273.183,271.051,277.168,7043.63,6942.15,7098.83,8.22969,8.11112,8.29418,1.7583,1.73297,1.77208,3.9306,3.87397,3.9614,3.43927,3.38972,3.46622
GeForce RTX 3090,Voltage,4096,32,1024,928,1,half,1317011456,973078528,282.932,280.08,288.193,7043.88,6915.04,7115.34,8.09444,7.94638,8.17655,1.7294,1.69777,1.74695,3.79519,3.72577,3.8337,3.4394,3.37648,3.47429
GeForce RTX 3090,Voltage,4096,32,1024,960,1,half,1325400064,1006632960,292.86,290.684,297.496,7039.65,6929.8,7092.19,7.96315,7.83888,8.02257,1.70135,1.6748,1.71405,3.66648,3.60927,3.69385,3.43733,3.38369,3.46298
GeForce RTX 3090,Voltage,4096,32,1024,992,1,half,1333788672,1040187392,302.596,300.218,307.195,7040.25,6934.7,7095.85,7.84554,7.72791,7.9075,1.67622,1.65109,1.68946,3.54851,3.49531,3.57653,3.43762,3.38608,3.46477
GeForce RTX 3090,Voltage,4096,32,1024,1024,1,half,1342177280,1073741824,312.409,308.898,317.603,7039.13,6923.81,7118.93,7.73342,7.60673,7.82109,1.65227,1.6252,1.671,3.43707,3.38077,3.47604,3.43707,3.38077,3.47604
